Floating wood at Chazey for flood on 20080407
Date Time Length(m) Diameter(m) Position(m) Angle(rad) Velocity(m/s) Rotation(rad/s) Roots(1/0) Branches(1/0) Grouped(1/0) PartSubmerged(1/0)
10-Apr-2008  12:11:01 0.73  0.13  70.57  1.03  3.40 -1.26  0  0  0  0 
10-Apr-2008  12:11:19 0.26  0.07  75.35  1.32  3.39 -1.65  0  0  0  0 
10-Apr-2008  12:11:44 0.77  0.04  75.26  0.99  2.93 -1.23  0  0  0  0 
10-Apr-2008  12:11:53 0.26  0.02  79.65  1.28  2.88 -2.66  0  0  0  0 
10-Apr-2008  12:11:54 0.58  0.12  75.80  0.87  2.86 -1.47  0  0  0  0 
10-Apr-2008  12:12:01 0.47  0.05  77.76  0.47  4.38 -3.65  0  0  0  0 
10-Apr-2008  12:12:14 0.45  0.06  72.63  1.79  3.23 -1.12  0  0  0  0 
10-Apr-2008  12:12:29 0.73  0.07  75.76 -0.02  14.19 -11.95  0  0  0  0 
10-Apr-2008  12:12:32 0.68  0.08  77.51  1.76  3.22 -1.76  0  0  0  0 
10-Apr-2008  12:12:44 0.72  0.11  75.87  0.53  3.96 -2.19  0  0  0  0 
10-Apr-2008  12:12:58 0.44  0.16  73.62  2.09  3.07 -1.15  0  0  0  0 
10-Apr-2008  12:13:22 1.00  0.09  74.90  1.08  3.50 -1.85  0  0  0  0 
10-Apr-2008  12:13:24 0.62  0.08  75.87  1.57  5.82 -4.50  0  0  0  0 
10-Apr-2008  12:13:31 0.50  0.04  76.93  0.62  3.00 -1.46  0  0  0  0 
10-Apr-2008  12:13:33 0.40  0.12  69.84  1.37  5.30 -2.76  0  0  0  0 
10-Apr-2008  12:13:35 0.42  0.12  71.12  1.36  3.70 -1.71  0  0  0  0 
10-Apr-2008  12:13:50 0.67  0.14  69.27  1.17  3.74 -1.33  0  0  0  0 
10-Apr-2008  12:13:52 0.75  0.13  69.99  0.48  4.72 -2.20  0  0  0  0 
10-Apr-2008  12:14:12 0.44  0.05  77.85  0.32  3.84 -2.52  0  0  0  0 
10-Apr-2008  12:14:18 0.34  0.05  76.69  0.69  3.91 -2.51  0  0  0  0 
10-Apr-2008  12:14:21 0.67  0.04  77.31  0.77  6.97 -6.18  0  0  0  0 
10-Apr-2008  12:14:31 0.55  0.06  74.50  0.80  4.43 -3.11  0  0  0  0 
10-Apr-2008  12:14:47 0.29  0.03  78.78  0.13  2.79 -2.12  0  0  0  0 
10-Apr-2008  12:14:52 2.32  0.22  69.59  2.61  4.55 -2.47  0  0  0  0 
10-Apr-2008  12:14:55 0.46  0.09  71.88  0.55  6.09 -3.85  0  0  0  0 
10-Apr-2008  12:15:01 0.88  0.07  75.55 -0.05  4.62  3.11  0  0  0  0 
10-Apr-2008  12:15:02 1.91  0.48  72.91  3.00  3.20 -1.11  0  0  0  0 
10-Apr-2008  12:15:15 0.77  0.29  67.43  1.28  19.88 -11.59  0  0  0  0 
10-Apr-2008  12:15:24 0.56  0.09  74.23  0.69  3.48 -1.79  0  0  0  0 
10-Apr-2008  12:15:25 1.17  0.21  69.50  0.96  3.76 -1.36  0  0  0  0 
10-Apr-2008  12:16:02 0.76  0.16  68.57  1.39  4.36 -1.94  0  0  0  0 
10-Apr-2008  12:16:06 0.60  0.17  73.42  1.94  4.08 -2.03  0  0  0  0 
10-Apr-2008  12:16:10 0.34  0.10  75.59  1.02  3.17 -1.49  0  0  0  0 
10-Apr-2008  12:16:12 1.22  0.11  70.83 -0.03  4.86  2.44  0  0  0  0 
10-Apr-2008  12:16:15 0.58  0.09  74.95  0.75  3.87 -2.17  0  0  0  0 
10-Apr-2008  12:16:16 0.56  0.08  74.37  1.03  3.24 -1.35  0  0  0  0 
10-Apr-2008  12:16:18 0.65  0.10  72.07  1.34  3.65 -1.32  0  0  0  0 
10-Apr-2008  12:16:34 0.55  0.07  73.86  0.50  3.84 -1.83  0  0  0  0 
10-Apr-2008  12:16:54 0.49  0.05  76.11  0.60  3.92 -2.48  0  0  0  0 
10-Apr-2008  12:17:11 0.67  0.09  73.98  2.35  3.69 -1.63  0  0  0  0 
10-Apr-2008  12:17:18 0.83  0.10  74.90  0.29  3.52 -1.88  0  0  0  0 
10-Apr-2008  12:17:25 1.09  0.06  74.13  0.65  4.19 -2.14  0  0  0  0 
10-Apr-2008  12:17:27 1.58  0.16  69.81  0.40  6.67 -3.70  0  0  0  0 
10-Apr-2008  12:17:31 0.94  0.04  77.26  0.59  3.08 -1.80  0  0  0  0 
10-Apr-2008  12:17:32 0.71  0.05  73.43  0.89  3.86 -1.82  0  0  0  0 
10-Apr-2008  12:17:46 0.51  0.11  71.36  3.05  4.17 -1.90  0  0  0  0 
10-Apr-2008  12:17:59 0.94  0.09  72.43  0.27  4.67 -2.63  0  0  0  0 
10-Apr-2008  12:18:13 1.62  0.12  72.03  0.64  3.21 -1.23  0  0  0  0 
10-Apr-2008  12:18:18 1.05  0.11  74.40  1.43  3.09 -1.17  0  0  0  0 
10-Apr-2008  12:18:28 0.34  0.14  77.11  1.21  4.71 -3.67  0  0  0  0 
10-Apr-2008  12:18:31 0.86  0.06  71.80  1.17  3.64 -1.43  0  0  0  0 
10-Apr-2008  12:18:34 1.02  0.14  73.49  0.69  3.95 -2.16  0  0  0  0 
10-Apr-2008  12:18:41 1.29  0.13  72.98  2.28  3.55 -1.52  0  0  0  0 
10-Apr-2008  12:18:47 0.93  0.10  73.95  0.82  3.84 -2.17  0  0  0  0 
10-Apr-2008  12:18:58 0.53  0.08  69.91  0.73  4.55 -2.06  0  0  0  0 
10-Apr-2008  12:19:08 0.66  0.06  75.87  2.20  3.68 -2.04  0  0  0  0 
10-Apr-2008  12:19:15 0.68  0.03  77.68 -2.93  2.95  1.74  0  0  0  0 
10-Apr-2008  12:19:22 0.34  0.10  74.49  2.60  4.09 -2.47  0  0  0  0 
10-Apr-2008  12:19:38 0.75  0.32  64.24  0.63  4.77 -1.89  0  0  0  0 
10-Apr-2008  12:19:39 0.60  0.14  72.80  1.11  2.98 -0.98  0  0  0  0 
10-Apr-2008  12:19:46 0.51  0.09  74.93  0.82  3.94 -2.22  0  0  0  0 
10-Apr-2008  12:19:51 0.53  0.14  70.71  0.83  4.37 -2.14  0  0  0  0 
10-Apr-2008  12:19:56 0.34  0.07  76.88  1.13  3.43 -1.89  0  0  0  0 
10-Apr-2008  12:19:57 0.70  0.12  73.47  0.71  4.53 -2.56  0  0  0  0 
10-Apr-2008  12:19:58 0.86  0.11  75.36  0.87  3.88 -2.00  0  0  0  0 
10-Apr-2008  12:19:59 1.12  0.11  74.38 -2.86  3.56  1.75  1  0  0  0 
