Floating wood at Chazey for flood on 20080407
Date Time Length(m) Diameter(m) Position(m) Angle(rad) Velocity(m/s) Rotation(rad/s) Roots(1/0) Branches(1/0) Grouped(1/0) PartSubmerged(1/0)
12-Apr-2008  11:35:28 0.40  0.11  72.10  0.87  56.01 -5.60  0  0  0  0 
12-Apr-2008  11:35:34 0.44  0.13  72.94  0.58  46.88 -4.73  0  0  0  0 
12-Apr-2008  11:35:50 0.56  0.36  66.36  0.44  69.04 -5.40  0  0  0  0 
12-Apr-2008  11:35:55 0.24  0.04  81.76  1.14  27.56 -4.92  0  0  0  0 
12-Apr-2008  11:36:04 0.07  0.03  81.95  1.29  29.81 -5.30  0  0  0  0 
12-Apr-2008  11:36:16 0.53  0.18  72.48  2.28  51.78 -4.56  0  0  0  0 
12-Apr-2008  11:36:34 0.91  0.18  66.82  2.17  72.40 -5.50  0  0  0  0 
12-Apr-2008  11:36:53 0.45  0.13  71.08  0.75  54.99 -5.48  0  0  0  0 
12-Apr-2008  11:37:06 1.29  0.08  70.50  0.41  62.27 -5.71  0  0  0  0 
12-Apr-2008  11:37:16 0.26  0.13  73.06  1.15  55.30 -5.34  0  0  0  0 
12-Apr-2008  11:37:18 0.08  0.05  80.25  1.87  33.60 -5.28  0  0  0  0 
12-Apr-2008  11:37:28 0.86  0.10  72.93  0.68  52.57 -5.57  0  0  0  0 
12-Apr-2008  11:37:30 0.54  0.15  74.23  0.88  51.85 -5.41  0  0  0  0 
12-Apr-2008  11:37:44 0.64  0.20  70.28  1.12  59.65 -5.55  0  0  0  0 
12-Apr-2008  11:37:48 0.21  0.16  73.29  0.66  52.33 -5.43  0  0  0  0 
12-Apr-2008  11:37:55 0.41  0.20  72.30  2.22  60.86 -6.16  0  0  0  0 
12-Apr-2008  11:38:01 0.34  0.12  70.10  0.84  30.57 -2.92  0  0  0  0 
12-Apr-2008  11:38:16 0.89  0.13  73.29  1.10  52.23 -5.34  0  0  0  0 
12-Apr-2008  11:39:33 0.23  0.14  73.78  1.40  45.01 -4.30  0  0  0  0 
12-Apr-2008  11:40:12 0.08  0.06  81.32  0.36  29.95 -4.79  0  0  0  0 
12-Apr-2008  11:40:13 0.89  0.20  70.78  2.79  55.90 -5.39  0  0  0  0 
12-Apr-2008  11:40:29 0.45  0.05  74.97  1.26  47.98 -5.28  0  0  0  0 
12-Apr-2008  11:40:36 0.84  0.15  73.84  1.99  51.08 -5.39  0  0  0  0 
12-Apr-2008  11:40:40 0.45  0.05  75.06  1.03  50.22 -5.73  0  0  0  0 
12-Apr-2008  11:40:43 0.24  0.05  76.54  1.84  38.48 -4.71  0  0  0  0 
12-Apr-2008  11:40:48 0.23  0.10  77.01  0.56  42.35 -5.32  0  0  0  0 
