Floating wood at Chazey for flood on 20071203
Date Time Length(m) Diameter(m) Position(m) Angle(rad) Velocity(m/s) Rotation(rad/s) Roots(1/0) Branches(1/0) Grouped(1/0) PartSubmerged(1/0)
10-Dec-2007  14:55:01 1.11  0.08  75.97  0.23  5.41  0.59  0  0  0  0 
10-Dec-2007  14:55:04 0.42  0.18  71.47  1.22  5.33  0.51  0  0  0  0 
10-Dec-2007  14:55:06 0.27  0.10  73.27  1.70  5.42  0.47  0  0  0  0 
10-Dec-2007  14:55:07 0.62  0.04  73.72  2.43  5.27  0.42  0  0  0  0 
10-Dec-2007  14:55:19 6.82  0.18  70.01  0.26  5.57  0.35  0  1  0  0 
10-Dec-2007  14:55:20 2.38  0.17  70.39  2.91  6.09 -3.75  0  0  1  0 
10-Dec-2007  14:55:20 1.28  0.18  69.00  1.96  6.34  0.48  0  0  1  0 
10-Dec-2007  14:55:22 1.08  0.15  69.04  1.53  5.64  0.34  0  0  0  0 
10-Dec-2007  14:55:26 0.57  0.13  68.10  2.03  5.47  0.37  0  0  0  0 
10-Dec-2007  14:55:34 6.32  0.32  66.19  0.56  5.53  0.30  1  0  0  1 
10-Dec-2007  14:55:36 6.91  0.27  63.07  0.15  7.75  0.45  0  0  1  0 
10-Dec-2007  14:55:36 0.64  0.09  73.82  0.50  7.58  1.03  0  0  0  0 
10-Dec-2007  14:55:42 0.44  0.10  75.03  0.57  5.51  0.60  0  0  0  0 
10-Dec-2007  14:55:48 0.73  0.11  73.52  1.43  8.26  0.82  0  0  0  0 
10-Dec-2007  14:55:53 0.40  0.07  75.92  1.14  4.69  0.49  0  0  0  0 
10-Dec-2007  14:55:56 0.88  0.08  70.30  2.90  5.16 -3.05  0  0  0  0 
10-Dec-2007  14:56:03 1.38  0.26  71.22  0.64  5.07  0.35  0  0  1  0 
10-Dec-2007  14:56:06 0.84  0.11  71.25  2.33  5.95  0.46  0  0  0  0 
10-Dec-2007  14:56:07 1.09  0.18  70.09  2.67  5.07 -2.57  0  0  0  0 
10-Dec-2007  14:56:11 2.60  0.20  67.12  1.90  6.66  0.45  0  0  0  0 
10-Dec-2007  14:56:16 0.81  0.15  68.86  0.29  6.62  0.44  0  0  0  0 
10-Dec-2007  14:56:17 0.75  0.14  69.47  2.62  7.41 -5.16  0  0  1  0 
10-Dec-2007  14:56:17 1.10  0.27  68.59  0.40  7.49  0.62  0  0  0  0 
10-Dec-2007  14:56:18 0.67  0.12  73.44  0.65  5.94  0.63  0  0  0  0 
10-Dec-2007  14:56:24 0.96  0.12  75.38  0.60  7.11  0.90  0  0  0  0 
10-Dec-2007  14:56:28 0.70  0.11  68.33  3.14  5.59 -3.15  0  0  0  0 
10-Dec-2007  14:56:30 0.55  0.14  72.55  1.98  4.70  0.41  0  0  0  0 
10-Dec-2007  14:56:31 1.21  0.08  69.46  1.20  4.76  0.32  0  0  0  0 
10-Dec-2007  14:56:33 0.68  0.14  71.70  0.99  5.69  0.43  0  0  0  0 
10-Dec-2007  14:56:37 0.43  0.12  73.15  1.63  8.29  0.82  0  0  0  0 
10-Dec-2007  14:56:39 0.97  0.18  69.62  2.26  6.25  0.43  0  0  0  0 
10-Dec-2007  14:56:40 0.72  0.13  72.12  0.38  6.81  0.61  0  0  0  0 
10-Dec-2007  14:56:51 0.78  0.09  71.21  0.70  9.03  0.92  0  0  0  0 
10-Dec-2007  14:56:51 1.06  0.09  68.04  0.36  9.82  0.85  0  0  0  0 
10-Dec-2007  14:56:53 0.86  0.14  72.82  0.84  8.13  0.89  0  0  0  0 
10-Dec-2007  14:56:53 0.55  0.06  73.53  1.47  14.19  1.89  0  0  0  0 
10-Dec-2007  14:57:01 0.90  0.16  71.28  0.74  6.77  0.64  0  1  0  0 
10-Dec-2007  14:57:04 5.46  0.24  68.30  0.48  6.16  0.46  0  0  1  0 
10-Dec-2007  14:57:05 1.31  0.26  71.41  2.43  6.87  0.61  0  0  1  0 
10-Dec-2007  14:57:05 1.99  0.29  70.71  0.04  6.57  0.57  0  0  1  0 
10-Dec-2007  14:57:08 0.58  0.09  70.96  2.41  9.38  0.84  0  0  0  0 
10-Dec-2007  14:57:08 0.61  0.11  74.81  1.99  5.52  0.56  0  0  0  0 
10-Dec-2007  14:57:09 0.42  0.08  69.93  1.57  7.31  0.64  0  0  0  0 
10-Dec-2007  14:57:12 0.85  0.11  69.55  2.56  6.37 -3.99  0  0  0  0 
10-Dec-2007  14:57:14 1.15  0.11  71.52  0.30  5.73  0.47  0  0  0  0 
10-Dec-2007  14:57:15 0.77  0.21  66.72  1.56  7.91  0.55  0  0  0  0 
10-Dec-2007  14:57:17 1.02  0.08  70.40  1.16  6.90  0.65  0  0  0  0 
10-Dec-2007  14:57:20 0.68  0.15  68.16  2.51  6.50  0.42  0  0  0  0 
10-Dec-2007  14:57:25 0.92  0.26  67.58  1.31  4.78  0.27  0  0  1  0 
10-Dec-2007  14:57:29 0.64  0.08  72.69  1.81  5.48  0.48  0  0  0  0 
10-Dec-2007  14:57:40 1.03  0.17  66.58  2.45  11.13  0.93  0  0  0  0 
10-Dec-2007  14:57:41 0.54  0.15  66.01  2.20  5.98  0.41  0  0  0  0 
10-Dec-2007  14:57:42 0.74  0.19  69.50  1.77  19.90  1.93  0  0  0  0 
10-Dec-2007  14:57:48 0.74  0.27  67.36  1.53  7.88  0.55  0  0  0  0 
10-Dec-2007  14:57:48 0.85  0.11  68.32  1.97  6.16  0.47  0  0  0  0 
10-Dec-2007  14:57:52 0.33  0.12  73.68  1.36  13.90  1.93  0  0  0  0 
10-Dec-2007  14:57:56 1.32  0.15  69.52  1.27  5.98  0.48  0  0  0  0 
10-Dec-2007  14:58:00 0.49  0.05  71.76  2.86  5.69 -3.81  0  0  0  0 
10-Dec-2007  14:58:03 1.00  0.09  71.04  2.05  6.71  0.58  0  0  0  0 
10-Dec-2007  14:58:04 0.67  0.08  72.79  2.07  14.03  1.69  0  0  0  0 
10-Dec-2007  14:58:15 1.75  0.12  71.87  1.64  5.78  0.43  0  0  0  0 
10-Dec-2007  14:58:28 0.81  0.08  75.81  1.13  7.19  0.85  0  0  1  0 
10-Dec-2007  14:58:29 0.45  0.12  75.99  1.58  6.84  0.78  0  0  0  1 
10-Dec-2007  14:58:30 0.54  0.08  75.24  1.10  7.47  0.99  0  0  0  0 
10-Dec-2007  14:58:31 0.45  0.09  74.80  1.43  5.74  0.54  0  0  0  0 
10-Dec-2007  14:58:32 0.41  0.04  75.98  1.23  4.74  0.41  0  0  0  0 
10-Dec-2007  14:58:34 0.31  0.07  76.28  1.21  5.18  0.65  0  0  0  0 
10-Dec-2007  14:58:41 1.01  0.19  69.10  1.04  8.55  0.94  0  0  0  0 
10-Dec-2007  14:58:42 0.44  0.03  71.32  0.17  6.67  0.55  0  0  0  0 
10-Dec-2007  14:58:45 1.36  0.10  70.17  0.83  14.97  1.70  0  0  0  0 
10-Dec-2007  14:58:46 0.59  0.20  66.42  1.25  4.88  0.29  0  0  0  0 
10-Dec-2007  14:58:47 1.86  0.16  65.93  0.57  5.56  0.33  0  0  0  0 
10-Dec-2007  14:58:54 0.81  0.05  74.02  1.41  7.59  0.92  0  0  0  0 
10-Dec-2007  14:59:02 2.15  0.16  69.77  1.32  6.72  0.61  0  0  0  1 
10-Dec-2007  14:59:05 0.49  0.12  71.42  1.24  5.79  0.47  0  0  0  0 
10-Dec-2007  14:59:07 0.84  0.10  77.43  0.67  4.30  0.57  0  1  0  1 
10-Dec-2007  14:59:12 1.01  0.17  69.07  2.02  5.44  0.36  0  0  0  0 
10-Dec-2007  14:59:19 1.01  0.16  68.27  0.51  7.79  0.55  0  0  0  0 
10-Dec-2007  14:59:35 2.39  0.28  71.35  2.25  5.54  0.36  0  1  0  0 
10-Dec-2007  14:59:49 0.73  0.16  68.55  1.50  6.10  0.36  0  0  0  0 
10-Dec-2007  14:59:52 2.46  0.25  69.30  1.89  5.74  0.39  0  0  0  1 
10-Dec-2007  14:59:54 1.02  0.21  68.86  1.73  4.46  0.23  0  0  0  0 
10-Dec-2007  14:59:57 2.70  0.21  68.52  2.84  6.01 -3.39  0  0  0  0 
10-Dec-2007  14:59:59 0.34  0.10  69.23  2.10  5.69  0.47  0  0  0  0 
10-Dec-2007  14:59:59 0.77  0.12  69.31  0.64  6.35  0.48  0  0  0  0 
10-Dec-2007  15:00:01 0.88  0.12  69.46  0.18  7.92  0.63  0  0  0  0 
10-Dec-2007  15:00:02 0.46  0.15  68.54  2.35  5.90  0.34  0  0  0  0 
10-Dec-2007  15:00:22 0.60  0.13  71.17  2.30  7.05  0.65  0  0  0  0 
10-Dec-2007  15:00:25 0.70  0.17  69.20  1.87  7.56  0.58  0  0  0  0 
10-Dec-2007  15:00:28 0.45  0.17  67.66  1.59  6.84  0.46  0  0  0  0 
10-Dec-2007  15:00:29 0.95  0.20  65.83  1.42  6.52  0.41  0  0  0  0 
10-Dec-2007  15:00:30 0.50  0.13  68.05  2.24  6.63  0.47  0  0  0  0 
10-Dec-2007  15:00:30 1.06  0.08  74.98  2.14  5.66  0.66  0  0  0  0 
10-Dec-2007  15:00:36 0.83  0.14  69.56  1.30  6.30  0.54  0  0  0  0 
10-Dec-2007  15:00:42 1.00  0.32  65.65  1.21  6.79  0.47  0  0  0  0 
10-Dec-2007  15:00:48 1.01  0.14  66.93  2.42  4.72  0.27  0  0  0  0 
10-Dec-2007  15:00:55 0.41  0.09  72.50  0.53  6.92  0.55  0  0  0  0 
10-Dec-2007  15:00:59 0.41  0.11  72.62  1.22  5.75  0.53  0  0  0  0 
10-Dec-2007  15:01:07 0.34  0.09  70.87  1.16  6.90  0.58  0  0  0  0 
10-Dec-2007  15:01:12 0.47  0.21  66.13  1.20  6.80  0.46  0  0  0  0 
10-Dec-2007  15:01:16 1.54  0.21  72.75  3.07  5.16 -3.09  0  0  0  0 
10-Dec-2007  15:01:19 0.39  0.07  74.32  0.80  7.81  1.08  0  0  0  0 
10-Dec-2007  15:01:20 0.59  0.17  73.47  1.82  8.42  0.90  0  0  0  0 
10-Dec-2007  15:01:21 1.66  0.09  74.19  1.95  13.88  1.79  0  0  1  0 
10-Dec-2007  15:01:23 1.01  0.17  70.81  2.96  5.41 -3.06  0  0  0  0 
10-Dec-2007  15:01:25 0.63  0.18  71.74  1.27  5.61  0.46  0  0  0  0 
10-Dec-2007  15:01:26 5.47  0.46  67.39  0.79  10.73  0.92  0  0  0  1 
10-Dec-2007  15:01:27 0.53  0.13  72.64  1.93  6.14  0.57  0  0  0  0 
10-Dec-2007  15:01:32 0.48  0.14  70.82  1.81  5.92  0.41  0  0  0  0 
10-Dec-2007  15:01:38 2.13  0.17  67.74  0.16  8.12  0.60  0  0  0  0 
10-Dec-2007  15:01:48 0.36  0.07  76.30  2.52  4.50 -3.80  0  0  0  0 
10-Dec-2007  15:01:52 1.11  0.24  66.11  1.80  6.58  0.39  0  0  0  0 
10-Dec-2007  15:01:53 0.84  0.11  73.10  1.22  5.86  0.68  0  0  0  0 
10-Dec-2007  15:01:58 1.19  0.16  67.61  0.24  5.51  0.34  0  0  0  0 
10-Dec-2007  15:01:58 0.71  0.15  69.44  1.28  7.30  0.67  0  0  0  0 
10-Dec-2007  15:01:59 1.39  0.23  59.82  2.22  7.32  0.44  0  0  0  0 
10-Dec-2007  15:02:01 0.96  0.20  73.95  1.24  5.82  0.57  0  1  1  0 
10-Dec-2007  15:02:01 0.37  0.10  72.95  2.02  8.26  0.96  0  0  0  0 
10-Dec-2007  15:02:02 0.64  0.07  71.39  2.48  6.60 -5.04  0  0  0  0 
10-Dec-2007  15:02:03 0.51  0.14  70.06  1.10  7.12  0.61  0  0  0  0 
10-Dec-2007  15:02:07 0.90  0.13  72.00  1.22  8.69  0.87  0  1  0  1 
10-Dec-2007  15:02:08 0.40  0.04  75.22  1.23  5.34  0.63  0  0  0  0 
10-Dec-2007  15:02:13 0.43  0.11  73.81  2.36  5.75  0.59  0  0  0  0 
10-Dec-2007  15:02:14 0.76  0.10  71.63  2.30  5.48  0.43  0  0  0  0 
10-Dec-2007  15:02:15 0.62  0.16  70.10  0.89  5.71  0.48  0  0  0  0 
10-Dec-2007  15:02:19 2.09  0.15  65.68  0.93  6.45  0.46  0  0  0  0 
10-Dec-2007  15:02:29 3.22  0.22  72.16  2.15  6.54  0.60  0  0  1  0 
10-Dec-2007  15:02:30 2.83  0.19  71.62  1.37  6.73  0.61  0  0  0  0 
10-Dec-2007  15:02:31 0.66  0.14  73.17  0.63  6.28  0.64  0  0  0  0 
10-Dec-2007  15:02:31 0.61  0.11  71.68  0.22  16.27  1.81  0  0  0  0 
10-Dec-2007  15:02:34 1.08  0.14  68.76  2.96  17.66 -15.18  0  0  0  0 
10-Dec-2007  15:02:39 1.05  0.09  69.92  0.89  6.03  0.47  0  0  0  0 
10-Dec-2007  15:02:41 1.13  0.22  64.91  0.39  7.92  0.66  0  0  0  0 
10-Dec-2007  15:02:45 1.36  0.10  67.02 -0.22  5.94  0.42  0  0  0  0 
10-Dec-2007  15:02:47 0.83  0.23  58.97  0.83  7.46  0.58  0  0  0  0 
10-Dec-2007  15:02:51 1.10  0.10  71.81  0.41  6.36  0.55  0  0  0  0 
10-Dec-2007  15:02:53 1.04  0.16  69.46  1.61  6.26  0.43  0  0  1  0 
10-Dec-2007  15:02:53 1.01  0.14  65.19  2.66  8.27 -5.09  0  0  0  0 
10-Dec-2007  15:02:55 1.10  0.11  74.28  1.68  7.34  0.93  0  0  0  1 
10-Dec-2007  15:02:55 1.06  0.05  72.89  0.03  8.53  0.86  0  0  1  0 
10-Dec-2007  15:02:59 1.40  0.19  70.59  1.55  6.09  0.45  0  0  0  0 
10-Dec-2007  15:02:59 0.92  0.18  68.37  0.64  6.27  0.46  0  0  0  0 
10-Dec-2007  15:03:00 0.67  0.15  68.83  2.44  5.62  0.36  0  0  0  0 
10-Dec-2007  15:03:02 0.71  0.14  71.35  1.00  5.21  0.35  0  0  1  0 
10-Dec-2007  15:03:02 1.32  0.13  71.25  2.80  5.84 -3.92  0  0  1  0 
10-Dec-2007  15:03:03 1.60  0.08  61.00  2.97  7.18 -3.94  0  0  0  0 
10-Dec-2007  15:03:05 0.53  0.07  73.29  0.80  6.06  0.59  0  0  0  0 
10-Dec-2007  15:03:11 1.62  0.18  68.79  1.95  9.92  0.81  0  0  0  0 
10-Dec-2007  15:03:12 0.72  0.10  69.10  1.16  7.08  0.63  0  0  0  0 
10-Dec-2007  15:03:16 0.94  0.22  67.63  0.21  7.71  0.62  0  0  0  0 
10-Dec-2007  15:03:17 1.49  0.10  69.86  0.82  7.12  0.62  0  0  0  0 
10-Dec-2007  15:03:18 0.90  0.14  71.20  1.75  6.99  0.61  0  0  0  0 
10-Dec-2007  15:03:19 0.65  0.20  72.06  1.67  8.78  0.94  0  0  0  0 
10-Dec-2007  15:03:20 2.29  0.17  71.60  0.77  3.51  0.33  0  0  0  0 
10-Dec-2007  15:03:22 1.99  0.19  66.21  2.76  5.81 -3.14  0  0  0  0 
10-Dec-2007  15:03:28 2.12  0.32  67.28  1.97  6.29  0.43  0  0  0  0 
10-Dec-2007  15:03:28 0.78  0.11  68.43  0.82  7.41  0.62  0  0  0  0 
10-Dec-2007  15:03:28 1.09  0.24  70.36  1.86  9.30  0.91  0  0  0  0 
10-Dec-2007  15:03:29 1.57  0.10  74.73  0.80  5.78  0.64  0  0  0  0 
10-Dec-2007  15:03:29 1.05  0.09  74.46  1.11  7.66  0.92  0  0  0  0 
10-Dec-2007  15:03:31 0.47  0.08  76.41  1.33  12.12  1.77  0  0  0  0 
10-Dec-2007  15:03:35 2.20  0.18  68.55  0.34  9.82  0.88  0  0  1  0 
10-Dec-2007  15:03:35 2.59  0.14  68.35  0.82  9.44  0.88  0  0  1  0 
10-Dec-2007  15:03:37 0.76  0.17  70.57  1.99  6.83  0.63  0  0  0  0 
10-Dec-2007  15:03:38 1.29  0.19  71.91  1.65  5.43  0.45  0  0  0  0 
10-Dec-2007  15:03:40 0.84  0.11  68.77  2.76  6.22 -3.78  0  0  0  0 
10-Dec-2007  15:03:41 0.49  0.13  70.79  1.51  6.89  0.54  0  0  0  0 
10-Dec-2007  15:03:42 0.37  0.16  70.50  2.18  5.93  0.41  0  0  0  0 
10-Dec-2007  15:03:43 1.40  0.11  71.80  1.32  5.05  0.36  0  0  1  0 
10-Dec-2007  15:03:44 0.88  0.06  72.36  1.04  4.84  0.36  0  0  1  0 
10-Dec-2007  15:03:44 0.99  0.12  72.49  0.88  6.30  0.63  0  0  0  0 
10-Dec-2007  15:03:45 1.05  0.19  71.97  0.95  6.58  0.61  0  0  1  0 
10-Dec-2007  15:03:46 2.23  0.13  72.26  0.42  5.13  0.43  0  0  1  0 
10-Dec-2007  15:03:49 0.52  0.15  70.22  0.96  6.82  0.62  0  0  0  0 
10-Dec-2007  15:03:56 0.87  0.10  70.19  3.10  5.41 -3.01  0  0  0  0 
10-Dec-2007  15:04:02 0.89  0.11  73.78  1.35  7.56  0.85  0  0  0  0 
10-Dec-2007  15:04:15 1.12  0.07  75.15  0.61  5.60  0.61  0  0  0  0 
10-Dec-2007  15:04:17 0.58  0.08  70.50  1.39  8.80  0.92  0  0  0  0 
10-Dec-2007  15:04:25 1.10  0.09  73.37  2.33  5.10  0.45  0  0  0  0 
10-Dec-2007  15:04:33 2.36  0.44  68.14  1.65  5.05  0.36  0  0  0  0 
10-Dec-2007  15:04:39 0.73  0.10  72.33  0.47  8.59  0.86  0  0  0  0 
