Floating wood at Chazey for flood on 20071122
Date Time Length(m) Diameter(m) Position(m) Angle(rad) Velocity(m/s) Rotation(rad/s) Roots(1/0) Branches(1/0) Grouped(1/0) PartSubmerged(1/0)
23-Nov-2007  06:59:32 1.46  0.09  70.58  2.60  6.12 -3.35  0  0  1  1 
23-Nov-2007  06:59:36 1.05  0.15  70.37  1.60  14.77 -10.64  0  0  0  1 
23-Nov-2007  06:59:37 0.70  0.11  72.31  0.82  6.78  2.20  0  1  1  1 
23-Nov-2007  06:59:37 0.38  0.06  72.17  2.60  6.83 -4.14  0  1  1  1 
23-Nov-2007  06:59:37 1.09  0.10  69.12  0.15  8.72  2.71  0  0  1  1 
23-Nov-2007  06:59:37 0.55  0.12  69.77  2.49  8.56 -5.28  0  0  1  1 
23-Nov-2007  06:59:48 0.61  0.04  77.25  0.77  5.79  2.73  0  0  0  0 
23-Nov-2007  06:59:52 1.52  0.14  70.72  1.89  7.11 -4.06  0  1  1  1 
23-Nov-2007  06:59:52 1.03  0.06  71.08  1.76  6.23 -3.42  0  0  1  1 
23-Nov-2007  06:59:57 2.31  0.20  63.33  0.51  7.06  1.55  0  1  1  1 
23-Nov-2007  07:00:01 1.24  0.06  72.18  1.31  5.79 -3.48  0  1  0  1 
23-Nov-2007  07:00:01 0.97  0.20  65.86  1.22  8.23 -4.19  0  0  0  1 
23-Nov-2007  07:00:12 1.20  0.10  68.75  2.38  9.14 -5.05  0  1  0  1 
23-Nov-2007  07:00:17 0.81  0.17  67.49  1.30  6.93 -3.43  0  1  0  1 
23-Nov-2007  07:00:23 0.92  0.11  71.75  0.43  7.99  2.72  0  0  0  1 
23-Nov-2007  07:00:24 2.34  0.09  67.27  1.75  9.55 -5.28  1  1  0  1 
23-Nov-2007  07:00:31 1.36  0.13  69.17  2.98  8.75 -5.18  0  0  1  0 
23-Nov-2007  07:00:31 1.15  0.11  70.88  1.26  8.37 -5.20  0  0  0  1 
23-Nov-2007  07:00:33 1.60  0.18  70.49  1.18  5.53 -2.60  1  0  1  1 
23-Nov-2007  07:00:38 0.53  0.07  69.49  1.38  8.42 -4.93  0  0  0  1 
23-Nov-2007  07:00:43 0.83  0.16  68.63  2.02  5.52 -2.53  0  1  0  1 
23-Nov-2007  07:00:58 1.51  0.15  69.37  0.96  8.83 -5.13  0  1  1  1 
23-Nov-2007  07:00:59 0.81  0.10  71.86  0.66  7.45  2.65  0  0  0  1 
23-Nov-2007  07:01:03 0.61  0.07  72.21  1.64  7.62 -5.01  0  0  0  1 
23-Nov-2007  07:01:04 1.49  0.05  68.84 -3.14  7.44  2.21  0  0  0  1 
23-Nov-2007  07:01:12 1.97  0.21  66.86  0.93  6.09  1.57  0  1  0  1 
23-Nov-2007  07:01:16 0.69  0.19  58.42  1.25  9.36 -4.14  0  0  0  0 
23-Nov-2007  07:01:17 1.76  0.08  68.35  1.69  6.84 -3.46  0  1  0  1 
23-Nov-2007  07:01:23 0.51  0.02  73.00  0.74  9.38  3.57  0  0  0  0 
23-Nov-2007  07:01:24 1.34  0.09  67.22  1.66  9.02 -5.27  0  0  1  1 
23-Nov-2007  07:01:24 0.97  0.09  69.02  1.95  8.73 -5.02  0  0  1  1 
23-Nov-2007  07:01:24 0.83  0.05  69.68  0.30  14.34  5.22  0  0  1  1 
23-Nov-2007  07:01:25 0.33  0.05  74.93  2.28  8.59 -7.29  0  0  0  1 
23-Nov-2007  07:01:25 0.54  0.08  68.83  0.79  8.41  2.73  0  0  0  1 
23-Nov-2007  07:01:28 2.38  0.13  70.84  2.42  6.98 -4.06  1  0  1  0 
23-Nov-2007  07:01:28 2.38  0.07  71.63  2.31  6.86 -4.16  0  0  1  1 
23-Nov-2007  07:01:29 0.67  0.09  70.63  2.30  7.05 -4.08  0  0  0  0 
23-Nov-2007  07:01:32 1.66  0.19  63.96  2.42  9.97 -5.29  0  0  0  1 
23-Nov-2007  07:01:33 2.08  0.05  71.83  0.08  7.90  2.71  0  0  1  1 
23-Nov-2007  07:01:33 1.66  0.12  70.68  1.37  7.46 -4.04  0  0  1  1 
23-Nov-2007  07:01:33 0.50  0.05  72.79  1.68  9.23 -6.69  0  0  0  1 
23-Nov-2007  07:01:34 0.86  0.07  72.66  1.71  8.55 -7.11  0  0  0  1 
23-Nov-2007  07:01:37 0.93  0.13  66.49  0.51  9.83  2.75  0  0  1  1 
23-Nov-2007  07:01:37 0.62  0.09  69.17  1.65  8.67 -5.27  0  0  0  1 
23-Nov-2007  07:01:43 0.51  0.10  68.67  0.79  7.58  2.22  0  0  0  0 
23-Nov-2007  07:01:58 1.03  0.06  71.62  1.01  7.09 -4.23  0  0  1  1 
23-Nov-2007  07:02:06 3.03  0.23  67.15  2.15  11.71 -6.74  1  0  0  1 
23-Nov-2007  07:02:08 2.29  0.29  66.27  2.65  9.80 -5.20  0  1  1  1 
23-Nov-2007  07:02:08 1.91  0.11  67.14  0.19  9.45  2.73  0  0  1  0 
23-Nov-2007  07:02:08 1.30  0.16  67.85  2.87  9.07 -5.06  0  0  1  1 
23-Nov-2007  07:02:08 0.84  0.09  67.11  2.26  9.40 -5.13  0  0  0  1 
23-Nov-2007  07:02:10 1.35  0.12  69.98  0.69  7.10  2.18  0  1  0  1 
23-Nov-2007  07:02:12 0.30  0.02  74.99  2.08  6.43 -5.14  0  0  0  1 
23-Nov-2007  07:02:13 0.90  0.17  60.64  2.37  9.37 -4.20  0  0  0  1 
23-Nov-2007  07:02:19 0.75  0.13  64.43  0.63  6.83  1.53  0  0  0  1 
23-Nov-2007  07:02:26 1.93  0.09  68.70  1.71  7.46 -4.06  0  0  0  1 
23-Nov-2007  07:02:25 2.28  0.17  68.20  1.70  7.44 -4.09  0  0  0  1 
23-Nov-2007  07:02:36 1.56  0.17  60.76  2.90  9.10 -4.11  0  0  0  0 
23-Nov-2007  07:02:39 0.35  0.07  72.51  1.86  8.17 -5.28  0  0  0  0 
23-Nov-2007  07:02:44 0.38  0.05  74.22  0.72  7.00  2.70  0  1  0  0 
23-Nov-2007  07:02:47 1.38  0.14  69.75  1.72  7.15 -4.05  0  1  0  1 
23-Nov-2007  07:02:54 0.68  0.09  71.54  2.30  6.15 -3.37  0  1  0  1 
23-Nov-2007  07:02:54 1.08  0.06  72.58  1.71  5.80 -3.44  0  0  0  1 
23-Nov-2007  07:02:57 0.62  0.09  70.24  0.74  8.70  2.81  0  0  0  1 
23-Nov-2007  07:03:03 0.33  0.09  70.44  3.10  10.43 -6.95  0  0  0  1 
23-Nov-2007  07:03:05 0.35  0.06  72.02  1.36  9.81 -6.69  0  0  0  1 
23-Nov-2007  07:03:06 0.75  0.09  71.67  0.55  7.71  2.63  0  0  0  1 
23-Nov-2007  07:03:06 0.63  0.02  74.09  0.71  8.27  3.57  0  0  0  1 
23-Nov-2007  07:03:07 0.67  0.06  71.81  1.00  13.91 -10.53  0  0  0  1 
23-Nov-2007  07:03:08 2.37  0.22  70.86  1.94  5.58 -2.95  1  0  0  0 
23-Nov-2007  07:03:09 0.58  0.12  71.19  1.36  6.09 -3.48  0  0  0  1 
23-Nov-2007  07:03:13 2.45  0.13  71.03  1.11  5.35 -2.89  1  0  0  1 
23-Nov-2007  07:03:16 0.48  0.09  70.19  0.76  7.20  2.21  0  0  0  1 
23-Nov-2007  07:03:21 1.90  0.16  65.58  0.70  10.90  3.64  0  0  0  1 
23-Nov-2007  07:03:21 0.78  0.06  68.75  0.39  8.64  2.74  0  0  0  1 
23-Nov-2007  07:03:26 0.36  0.05  72.03  1.35  6.67 -4.17  0  0  0  1 
23-Nov-2007  07:03:28 1.95  0.16  71.51  1.27  6.98 -4.12  1  0  1  1 
23-Nov-2007  07:03:30 0.56  0.11  71.41  1.26  6.25 -3.40  0  0  0  0 
23-Nov-2007  07:03:31 0.37  0.04  74.61  1.33  8.36 -6.71  0  0  0  1 
23-Nov-2007  07:03:31 1.17  0.11  67.62  0.57  7.75  2.18  0  0  1  1 
23-Nov-2007  07:03:34 0.80  0.16  68.25  1.19  9.16 -5.21  0  0  0  1 
23-Nov-2007  07:03:35 5.14  0.30  68.28  1.48  5.68 -2.56  1  0  1  1 
23-Nov-2007  07:03:35 2.69  0.17  68.46  1.99  7.59 -4.14  0  0  1  0 
23-Nov-2007  07:03:37 0.79  0.05  72.10  0.52  9.11  3.51  0  0  0  1 
23-Nov-2007  07:03:37 2.80  0.14  69.83  0.98  8.86 -5.26  0  1  0  1 
23-Nov-2007  07:03:38 0.66  0.06  71.77  0.72  7.06  2.19  0  0  0  1 
23-Nov-2007  07:03:38 0.65  0.07  71.29  0.99  6.92 -4.01  0  0  0  1 
23-Nov-2007  07:03:39 1.52  0.09  71.12  1.84  8.18 -5.16  0  0  0  1 
23-Nov-2007  07:03:40 0.38  0.05  73.38  1.22  7.21 -5.04  0  0  0  1 
23-Nov-2007  07:03:41 0.61  0.06  66.33  2.26  9.12 -5.17  0  0  0  1 
23-Nov-2007  07:03:41 0.62  0.10  69.49  2.14  8.54 -5.15  0  0  0  1 
23-Nov-2007  07:03:43 0.74  0.06  75.73  0.65  7.76  3.59  0  0  1  1 
23-Nov-2007  07:03:44 0.66  0.08  70.37  1.82  7.95 -5.13  0  0  1  1 
23-Nov-2007  07:03:46 2.48  0.12  74.02  1.39  5.86 -4.09  0  0  0  0 
23-Nov-2007  07:03:46 2.25  0.18  64.78  2.50  9.77 -5.10  1  0  0  0 
23-Nov-2007  07:03:49 2.53  0.21  60.06  3.14  9.35 -4.10  0  0  0  1 
23-Nov-2007  07:04:00 0.71  0.04  75.68  1.11  8.01 -6.91  0  0  0  1 
23-Nov-2007  07:04:03 1.27  0.07  72.02  0.72  6.16  1.82  0  0  0  1 
23-Nov-2007  07:04:09 0.39  0.07  73.16  1.06  9.09 -7.04  0  1  0  1 
23-Nov-2007  07:04:11 0.77  0.13  63.01  0.96  8.42  2.22  0  0  0  0 
23-Nov-2007  07:04:12 1.93  0.07  71.43  3.06  9.76 -6.99  0  0  1  1 
23-Nov-2007  07:04:12 0.60  0.10  72.27  1.51  7.91 -4.98  0  0  0  0 
23-Nov-2007  07:04:13 3.47  0.22  68.18  2.82  9.11 -5.12  0  0  0  1 
23-Nov-2007  07:04:15 0.45  0.13  69.52  1.66  10.80 -6.88  0  0  0  0 
23-Nov-2007  07:04:20 1.25  0.16  67.94  1.01  7.28 -4.15  0  0  0  0 
23-Nov-2007  07:04:26 1.41  0.09  71.16  2.43  9.96 -6.70  0  0  1  1 
23-Nov-2007  07:04:26 1.11  0.07  70.98  1.08  7.97 -5.17  0  0  0  1 
23-Nov-2007  07:04:30 2.88  0.17  58.25  0.44  7.32  1.57  0  0  0  0 
23-Nov-2007  07:04:41 1.81  0.07  72.48  1.78  7.44 -5.20  0  0  0  1 
23-Nov-2007  07:04:42 0.95  0.11  71.81  0.75  5.37  1.59  0  1  0  1 
23-Nov-2007  07:04:43 1.78  0.04  73.08  1.49  4.89 -2.57  1  1  1  1 
23-Nov-2007  07:04:44 0.43  0.08  73.92  1.72  4.88 -2.92  0  0  0  1 
23-Nov-2007  07:04:45 0.69  0.00  72.99  3.01  9.58 -7.06  0  0  0  1 
23-Nov-2007  07:04:52 1.47  0.14  70.06  1.24  6.47 -3.41  0  0  1  1 
23-Nov-2007  07:05:04 0.93  0.07  71.86  0.94  9.51  3.56  0  0  0  0 
23-Nov-2007  07:05:13 1.41  0.11  68.18  2.09  6.69 -3.36  0  0  0  1 
23-Nov-2007  07:05:16 0.80  0.08  70.60  2.35  5.73 -2.99  0  1  0  1 
23-Nov-2007  07:05:23 0.89  0.02  70.44  0.99  7.25 -4.20  0  0  0  1 
23-Nov-2007  07:05:26 1.00  0.10  69.96  0.68  6.76  2.13  0  0  0  1 
23-Nov-2007  07:05:32 0.63  0.10  66.95  0.18  6.59  1.56  0  0  0  0 
23-Nov-2007  07:05:34 1.56  0.21  65.15  1.42  6.07 -2.54  0  0  0  1 
23-Nov-2007  07:05:39 1.01  0.09  71.62  0.53  6.72  2.18  0  0  0  1 
23-Nov-2007  07:05:45 3.07  0.14  70.65  1.59  5.44 -2.91  0  1  0  1 
23-Nov-2007  07:05:48 0.56  0.07  70.90  1.26  6.74 -4.09  0  0  0  0 
23-Nov-2007  07:05:49 1.31  0.11  73.14  1.86  5.18 -2.89  0  0  1  0 
23-Nov-2007  07:05:50 1.43  0.05  72.85  1.31  5.68 -3.37  0  0  0  1 
23-Nov-2007  07:05:53 0.54  0.07  69.75  2.77  6.63 -3.38  0  0  0  0 
23-Nov-2007  07:06:00 0.93  0.05  72.46  0.65  6.38  2.20  0  1  1  1 
23-Nov-2007  07:06:00 1.53  0.07  69.40  1.19  7.72 -4.18  0  1  0  1 
23-Nov-2007  07:06:01 0.86  0.08  68.87 -3.10  7.83  2.13  0  1  0  0 
23-Nov-2007  07:06:01 1.28  0.11  66.48  2.96  7.89 -4.03  0  1  1  1 
23-Nov-2007  07:06:02 2.91  0.22  68.81  1.66  5.98 -2.95  1  0  0  0 
23-Nov-2007  07:06:08 1.16  0.10  72.76  1.30  5.74 -3.44  0  0  0  1 
23-Nov-2007  07:06:08 0.81  0.11  74.00  1.93  6.10 -4.07  0  0  0  1 
23-Nov-2007  07:06:19 0.77  0.07  72.40  0.71  9.28  3.69  0  0  0  1 
23-Nov-2007  07:06:20 0.67  0.10  72.22  2.21  5.28 -2.55  0  1  0  1 
23-Nov-2007  07:06:29 0.39  0.09  70.33  2.50  10.60 -7.09  0  0  0  0 
23-Nov-2007  07:06:30 1.49  0.05  67.24  0.42  8.26  2.18  0  0  0  1 
23-Nov-2007  07:06:32 0.52  0.09  68.09  1.24  6.47 -2.96  0  0  0  1 
23-Nov-2007  07:06:38 0.74  0.14  69.64  1.74  5.98 -2.98  0  0  0  0 
23-Nov-2007  07:06:42 0.86  0.11  71.62  1.42  4.96 -2.56  0  0  0  1 
23-Nov-2007  07:06:46 0.65  0.06  73.18  2.05  5.67 -3.33  0  0  0  1 
23-Nov-2007  07:06:49 2.22  0.12  71.06  1.31  6.77 -4.10  0  0  1  1 
23-Nov-2007  07:06:50 1.72  0.06  71.03  1.36  6.13 -3.44  0  0  1  0 
23-Nov-2007  07:06:50 0.88  0.11  72.00  1.60  5.78 -3.39  0  0  1  0 
23-Nov-2007  07:06:53 1.21  0.12  72.11  1.07  6.56 -4.06  0  0  0  1 
23-Nov-2007  07:06:54 0.66  0.08  71.07  0.95  7.10  2.14  0  0  0  1 
23-Nov-2007  07:06:56 1.77  0.12  71.66  0.54  9.57  3.66  0  0  0  1 
23-Nov-2007  07:07:02 0.58  0.09  72.76  1.34  6.19 -3.45  0  0  0  0 
23-Nov-2007  07:07:02 0.41  0.07  69.60  2.59  6.58 -3.39  0  0  0  0 
23-Nov-2007  07:07:04 0.34  0.06  73.30  2.25  6.74 -4.14  0  0  0  0 
23-Nov-2007  07:07:04 0.42  0.07  75.32  1.15  5.05 -3.38  0  1  1  0 
23-Nov-2007  07:07:07 5.80  0.50  63.90 -2.99  17.86  5.45  1  1  0  0 
23-Nov-2007  07:07:20 0.53  0.06  73.40  1.25  11.71 -10.25  0  0  0  1 
23-Nov-2007  07:07:30 0.84  0.11  73.55  1.75  8.17 -6.60  0  0  0  1 
23-Nov-2007  07:07:32 0.99  0.08  70.22  0.40  6.88  2.15  0  0  1  0 
23-Nov-2007  07:07:38 1.22  0.10  69.94  2.06  6.97 -4.06  0  0  0  1 
23-Nov-2007  07:07:45 0.98  0.22  65.26  0.76  8.35  2.15  0  0  0  0 
23-Nov-2007  07:07:48 1.32  0.11  69.00  0.75  15.40  5.73  0  0  0  0 
23-Nov-2007  07:07:48 0.84  0.22  64.95  0.42  9.30  2.73  0  1  0  0 
23-Nov-2007  07:07:53 0.55  0.06  72.42  2.51  5.99 -3.37  0  0  0  1 
23-Nov-2007  07:08:27 1.15  0.16  69.16 -0.05  30.10  10.96  0  0  0  0 
23-Nov-2007  07:08:28 1.83  0.19  68.01  0.87  6.81  1.82  1  0  0  1 
23-Nov-2007  07:08:28 1.35  0.26  67.32  1.72  6.96 -3.37  0  0  0  1 
23-Nov-2007  07:08:28 2.31  0.17  71.61  1.00  5.11 -2.93  0  1  0  1 
23-Nov-2007  07:08:29 0.99  0.21  58.80  2.01  11.17 -4.84  0  0  0  0 
23-Nov-2007  07:08:47 1.80  0.09  74.80  0.63  5.83  2.20  0  0  0  1 
23-Nov-2007  07:08:55 0.69  0.09  71.44  0.56  7.67  2.81  0  0  0  0 
23-Nov-2007  07:09:03 0.70  0.10  72.03  2.52  7.86 -5.16  0  1  0  1 
23-Nov-2007  07:09:05 2.19  0.13  72.40  0.95  6.78  2.20  0  0  0  1 
23-Nov-2007  07:09:12 0.74  0.12  70.90  1.45  7.90 -5.00  0  0  0  0 
23-Nov-2007  07:09:12 1.76  0.22  67.72  2.37  6.45 -2.89  0  1  0  1 
23-Nov-2007  07:09:20 3.05  0.11  72.51  1.02  4.88 -2.28  0  0  1  0 
23-Nov-2007  07:09:29 1.06  0.08  72.26  0.39  7.63  2.58  0  0  0  0 
23-Nov-2007  07:09:35 2.30  0.07  72.99  0.79  7.09  2.66  0  1  0  1 
23-Nov-2007  07:09:38 0.57  0.12  72.64  1.36  7.72 -5.24  0  0  0  0 
23-Nov-2007  07:09:40 0.87  0.13  70.73  1.68  5.95 -3.37  0  0  0  1 
23-Nov-2007  07:09:43 0.74  0.12  71.08  1.52  7.12 -4.13  0  0  0  0 
23-Nov-2007  07:09:45 1.49  0.06  65.57  3.10  11.31 -6.82  0  1  0  1 
23-Nov-2007  07:09:46 0.70  0.16  68.11  1.39  7.49 -4.04  0  0  0  1 
23-Nov-2007  07:09:50 2.06  0.09  68.96  0.64  6.62  1.82  0  0  0  0 
23-Nov-2007  07:09:53 0.99  0.17  66.84  0.98  6.83 -3.46  0  0  0  0 
23-Nov-2007  07:10:06 0.51  0.19  69.56  1.37  5.31 -2.31  0  0  0  0 
23-Nov-2007  07:10:12 0.47  0.08  69.55  1.96  7.42 -4.05  0  0  0  0 
23-Nov-2007  07:10:19 0.41  0.12  73.69  2.47  5.69 -3.35  0  0  0  0 
23-Nov-2007  07:10:33 1.15  0.24  66.24  0.79  7.81  2.23  0  0  1  0 
23-Nov-2007  07:10:33 1.55  0.17  67.00  2.74  7.09 -3.41  0  0  1  0 
23-Nov-2007  07:10:33 1.80  0.17  66.49  2.76  7.41 -3.42  0  0  0  1 
23-Nov-2007  07:11:33 1.10  0.12  68.90  2.42  8.50 -5.02  0  0  1  0 
