Floating wood at Chazey for flood on 20071122
Date Time Length(m) Diameter(m) Position(m) Angle(rad) Velocity(m/s) Rotation(rad/s) Roots(1/0) Branches(1/0) Grouped(1/0) PartSubmerged(1/0)
23-Nov-2007  09:16:14 0.97  0.08  69.96  0.32  9.35  2.93  0  0  0  0 
23-Nov-2007  09:16:20 0.89  0.07  71.93  1.30  11.37 -8.01  0  1  0  1 
23-Nov-2007  09:16:27 2.55  0.18  72.00  1.29  6.29 -2.89  0  1  0  1 
23-Nov-2007  09:16:31 2.24  0.17  72.06  0.91  5.90 -3.05  0  0  0  1 
23-Nov-2007  09:16:32 1.19  0.16  70.07  1.02  5.93 -2.97  0  1  0  1 
23-Nov-2007  09:16:33 1.20  0.15  69.11  1.26  6.87 -3.23  0  1  0  1 
23-Nov-2007  09:16:37 2.19  0.15  73.42  0.73  6.11  2.17  0  1  0  0 
23-Nov-2007  09:16:38 1.92  0.31  64.79  0.67  7.24  1.85  0  1  0  1 
23-Nov-2007  09:16:39 0.91  0.11  72.98  1.24  6.19 -3.29  0  0  0  1 
23-Nov-2007  09:16:39 0.97  0.21  65.66  1.11  4.88 -1.41  0  0  0  0 
23-Nov-2007  09:16:43 0.81  0.18  71.33  2.38  9.27 -6.34  0  0  0  0 
23-Nov-2007  09:16:48 1.50  0.12  70.69  1.20  7.12 -3.21  0  0  0  0 
23-Nov-2007  09:16:52 1.82  0.14  70.71  1.61  8.91 -5.15  0  0  0  1 
23-Nov-2007  09:17:02 0.55  0.11  75.10  0.23  6.83  3.01  0  0  0  0 
23-Nov-2007  09:17:05 0.81  0.14  69.75  2.44  7.77 -3.70  0  1  0  0 
23-Nov-2007  09:17:08 1.85  0.16  71.59  0.72  6.18  1.85  0  0  0  1 
23-Nov-2007  09:17:08 1.84  0.15  69.65  1.61  6.85 -3.22  0  0  0  0 
23-Nov-2007  09:17:12 0.46  0.19  70.71  2.24  14.09 -9.11  0  0  0  0 
23-Nov-2007  09:17:20 1.54  0.17  70.26  0.14  10.83  3.78  0  0  0  0 
23-Nov-2007  09:17:21 0.54  0.12  71.49  2.50  7.52 -3.94  0  0  0  0 
23-Nov-2007  09:17:28 1.11  0.09  70.28  0.66  8.03  2.36  0  0  0  0 
23-Nov-2007  09:17:30 1.33  0.19  70.56  1.52  6.36 -2.98  0  1  0  1 
23-Nov-2007  09:17:31 1.01  0.14  72.96  1.97  7.72 -4.74  0  1  1  1 
23-Nov-2007  09:17:33 0.89  0.08  69.53  0.38  9.42  2.95  0  0  0  0 
23-Nov-2007  09:17:37 1.01  0.13  73.85  2.34  6.72 -3.86  0  1  0  0 
23-Nov-2007  09:17:38 0.84  0.14  71.69  1.21  10.71 -7.08  0  0  0  0 
23-Nov-2007  09:17:38 1.13  0.13  70.64  0.46  13.32  4.68  0  0  0  0 
23-Nov-2007  09:17:39 0.45  0.14  71.93  1.07  11.74 -7.85  0  0  0  0 
23-Nov-2007  09:17:47 0.75  0.13  67.79  0.26  13.67  4.53  0  0  0  0 
23-Nov-2007  09:17:55 0.48  0.11  70.05  2.74  7.65 -3.68  0  0  0  0 
23-Nov-2007  09:18:14 2.17  0.20  70.97  0.94  8.81 -5.22  0  0  0  0 
23-Nov-2007  09:18:22 1.18  0.17  68.68  2.29  6.61 -3.02  0  0  0  0 
23-Nov-2007  09:18:32 0.81  0.13  71.28  1.98  6.72 -3.03  0  0  0  0 
23-Nov-2007  09:18:36 0.55  0.11  72.17  1.66  5.97 -3.04  0  0  0  0 
23-Nov-2007  09:18:42 0.94  0.05  71.25  2.99  14.37 -8.94  0  0  0  0 
23-Nov-2007  09:18:45 0.64  0.10  75.02  1.49  9.54 -7.60  0  0  0  0 
23-Nov-2007  09:18:48 0.87  0.15  69.31  0.43  9.11  3.04  0  0  0  0 
23-Nov-2007  09:18:54 2.07  0.11  72.63  1.05  5.97 -2.97  0  1  0  1 
23-Nov-2007  09:18:55 0.80  0.11  72.35  1.70  5.89 -2.91  0  0  0  0 
23-Nov-2007  09:18:59 0.89  0.12  67.55  0.91  7.99 -3.93  0  0  0  0 
23-Nov-2007  09:19:01 0.43  0.10  72.86  1.58  6.18 -2.97  0  0  0  0 
23-Nov-2007  09:19:09 2.34  0.10  74.20  1.26  10.51 -7.85  0  0  0  1 
23-Nov-2007  09:19:09 1.87  0.20  63.64  0.40  7.96  1.72  0  0  0  1 
23-Nov-2007  09:19:14 0.39  0.05  74.94  0.78  7.05  2.81  0  0  0  0 
23-Nov-2007  09:19:20 0.68  0.11  72.82  1.20  6.57 -3.48  0  0  0  1 
23-Nov-2007  09:19:21 0.97  0.12  72.87  0.79  7.00  2.18  0  0  0  1 
23-Nov-2007  09:19:23 1.58  0.11  72.40  1.43  5.67 -2.45  0  0  0  1 
23-Nov-2007  09:19:24 0.58  0.12  74.81  1.05  5.25 -2.98  0  0  0  0 
23-Nov-2007  09:19:27 0.66  0.15  74.30  2.60  8.35 -5.26  0  0  0  0 
23-Nov-2007  09:19:30 3.18  0.22  69.33  1.45  6.95 -3.23  0  0  0  0 
23-Nov-2007  09:19:30 1.70  0.20  56.66  1.63  7.24 -2.47  0  0  0  0 
23-Nov-2007  09:19:32 2.15  0.17  67.62  0.41  8.27  2.32  0  0  0  0 
23-Nov-2007  09:19:34 3.47  0.33  69.31  1.69  8.70 -4.69  0  1  0  1 
23-Nov-2007  09:19:53 4.43  0.23  68.71  1.39  6.12 -2.50  0  1  0  1 
23-Nov-2007  09:19:58 3.56  0.27  70.38  0.95  6.41 -3.01  1  0  0  0 
23-Nov-2007  09:20:05 2.84  0.10  69.23  2.80  7.74 -4.37  0  1  1  0 
23-Nov-2007  09:20:08 1.22  0.14  70.66  2.02  6.31 -2.88  0  0  0  0 
23-Nov-2007  09:20:13 3.45  0.28  67.18  1.10  8.00 -3.65  0  1  0  1 
23-Nov-2007  09:20:16 1.11  0.11  67.08  1.15  11.40 -6.48  0  0  0  1 
23-Nov-2007  09:20:18 1.27  0.20  71.01  1.43  7.71 -4.72  0  0  0  1 
23-Nov-2007  09:20:20 0.51  0.09  71.63  2.13  8.93 -5.15  0  0  0  0 
23-Nov-2007  09:20:22 0.58  0.18  71.91  1.06  8.94 -5.40  0  0  0  0 
23-Nov-2007  09:20:23 1.78  0.13  73.27  0.61  6.03  1.74  0  1  0  0 
23-Nov-2007  09:20:25 0.32  0.04  76.92  2.04  5.50 -4.63  0  0  0  0 
23-Nov-2007  09:20:30 0.71  0.20  69.81  2.07  9.55 -5.34  0  0  0  0 
23-Nov-2007  09:20:30 1.27  0.21  68.91  2.12  29.04 -18.13  0  0  1  0 
23-Nov-2007  09:20:31 2.75  0.19  70.33  0.54  14.32  5.04  0  0  1  0 
23-Nov-2007  09:20:32 0.88  0.23  70.09  1.47  8.31 -4.72  0  0  1  0 
23-Nov-2007  09:20:37 1.00  0.15  70.87  0.47  11.56  4.13  0  0  0  0 
23-Nov-2007  09:20:39 1.15  0.07  71.25  1.03  7.72 -4.62  0  0  0  0 
23-Nov-2007  09:20:40 0.42  0.15  70.64  1.85  8.56 -4.64  0  0  0  0 
23-Nov-2007  09:20:44 0.42  0.09  75.63  0.71  8.09  3.44  0  0  0  0 
23-Nov-2007  09:20:48 1.02  0.12  71.97  1.94  8.25 -4.64  0  1  0  0 
23-Nov-2007  09:20:50 0.35  0.06  73.45  0.71  6.28  2.13  0  0  0  0 
23-Nov-2007  09:20:51 0.62  0.09  75.55  1.06  7.26 -5.28  0  0  0  0 
23-Nov-2007  09:20:52 1.08  0.09  74.42  0.93  5.93 -3.41  0  0  0  0 
23-Nov-2007  09:20:53 0.99  0.14  69.71  0.26  12.39  4.19  0  1  0  0 
23-Nov-2007  09:20:54 0.68  0.08  70.69  1.69  7.65 -4.43  0  0  0  0 
23-Nov-2007  09:20:59 0.80  0.21  68.52  2.77  8.33 -3.99  0  1  1  1 
23-Nov-2007  09:21:00 1.05  0.17  70.77  0.42  8.11  2.64  0  0  1  1 
23-Nov-2007  09:21:00 0.73  0.10  69.98  0.68  8.69  2.66  0  0  0  0 
23-Nov-2007  09:21:01 2.26  0.22  70.65  2.28  5.86 -2.47  0  0  1  0 
23-Nov-2007  09:21:03 1.11  0.06  72.78  0.98  7.41 -4.67  0  1  1  1 
23-Nov-2007  09:21:03 2.03  0.11  71.03  0.42  9.57  3.04  0  1  0  1 
23-Nov-2007  09:21:04 0.66  0.14  70.80  1.17  7.76 -4.14  0  0  0  0 
23-Nov-2007  09:21:06 1.85  0.14  72.15  0.90  6.96 -3.81  0  1  0  1 
23-Nov-2007  09:21:08 0.56  0.10  74.69  2.48  9.93 -7.90  0  0  0  0 
23-Nov-2007  09:21:10 1.19  0.11  74.33  0.80  10.15  4.52  0  1  0  1 
23-Nov-2007  09:21:10 1.37  0.13  74.74  1.56  5.17 -3.07  0  0  0  1 
23-Nov-2007  09:21:10 1.05  0.09  74.04  2.34  4.74 -2.38  0  0  0  0 
23-Nov-2007  09:21:15 0.54  0.07  74.62  2.27  9.81 -7.82  0  0  0  0 
23-Nov-2007  09:21:16 1.27  0.09  69.01  0.09  10.65  3.37  0  0  0  0 
23-Nov-2007  09:21:17 4.77  0.23  68.15  0.40  7.48  1.72  1  0  0  0 
23-Nov-2007  09:21:23 0.53  0.18  71.89  1.48  9.62 -6.49  0  0  0  0 
23-Nov-2007  09:21:27 6.14  0.32  68.35  1.24  5.54 -2.09  1  1  0  1 
23-Nov-2007  09:21:29 10.26  0.29  70.25  1.40  29.58 -20.01  1  1  0  1 
23-Nov-2007  09:21:30 1.26  0.12  68.95  2.73  10.47 -5.57  0  0  0  0 
23-Nov-2007  09:21:32 1.68  0.14  70.10  1.21  7.29 -3.84  0  0  0  0 
23-Nov-2007  09:21:35 0.85  0.10  70.86  0.38  7.66  2.09  0  0  0  0 
23-Nov-2007  09:21:37 1.26  0.11  73.28  2.68  6.16 -3.65  0  0  0  1 
23-Nov-2007  09:21:41 0.36  0.11  74.74  1.99  8.94 -6.13  0  0  0  0 
23-Nov-2007  09:21:42 0.64  0.12  72.18  2.34  7.72 -4.68  0  1  0  1 
23-Nov-2007  09:21:53 0.53  0.13  74.57  1.84  6.10 -3.83  0  0  0  0 
23-Nov-2007  09:21:54 0.78  0.11  72.74  1.22  7.47 -4.43  0  0  0  0 
23-Nov-2007  09:21:55 1.43  0.08  71.66  0.91  7.84 -4.68  0  0  1  1 
23-Nov-2007  09:21:59 0.38  0.10  68.70  1.66  14.62 -8.69  0  0  0  1 
23-Nov-2007  09:22:00 0.80  0.07  73.21  0.86  7.48  2.62  0  0  0  0 
23-Nov-2007  09:22:03 0.64  0.04  74.45  0.38  7.09  2.71  0  0  0  0 
23-Nov-2007  09:22:13 0.71  0.13  72.87  0.26  8.33  2.91  0  0  0  0 
23-Nov-2007  09:22:16 0.69  0.09  67.78  1.28  6.11 -2.81  0  0  0  0 
23-Nov-2007  09:22:23 0.70  0.12  73.00  0.82  7.43  2.60  0  0  0  0 
23-Nov-2007  09:22:25 0.84  0.18  73.45  2.06  7.83 -4.52  0  1  0  0 
23-Nov-2007  09:22:27 1.85  0.14  70.77  1.45  7.60 -4.45  0  0  0  0 
23-Nov-2007  09:22:31 0.53  0.17  67.65  1.56  6.08 -2.33  0  0  0  0 
23-Nov-2007  09:22:34 1.07  0.15  69.58  0.99  5.96 -2.33  0  0  0  0 
23-Nov-2007  09:22:38 1.20  0.25  60.49  2.37  10.99 -4.80  0  1  0  0 
23-Nov-2007  09:22:40 1.74  0.25  70.29  1.37  6.93 -2.87  0  1  0  1 
23-Nov-2007  09:22:50 1.31  0.11  72.83  3.05  17.23 -12.54  0  0  0  0 
23-Nov-2007  09:22:54 1.47  0.14  70.86  0.43  7.03  2.06  0  0  0  0 
23-Nov-2007  09:22:58 0.39  0.08  75.06  1.12  6.01 -3.39  0  0  0  0 
23-Nov-2007  09:22:58 0.81  0.18  73.64  1.45  6.02 -3.11  0  0  0  0 
23-Nov-2007  09:22:59 0.42  0.09  73.73  1.34  6.84 -4.01  0  0  0  0 
23-Nov-2007  09:23:00 1.21  0.08  72.23  0.21  7.63  2.65  0  0  0  0 
23-Nov-2007  09:23:12 1.56  0.10  70.27  0.91  7.19 -3.70  0  0  0  1 
23-Nov-2007  09:23:16 0.58  0.19  74.61  1.13  7.27 -4.69  0  0  1  0 
23-Nov-2007  09:23:16 1.47  0.07  75.08  0.20  6.23  2.33  0  0  1  0 
23-Nov-2007  09:23:20 0.85  0.14  73.02  0.45  10.15  3.64  0  0  0  0 
23-Nov-2007  09:23:27 0.92  0.21  70.62  2.71  5.73 -2.47  0  0  0  0 
23-Nov-2007  09:23:31 0.42  0.10  73.35  1.72  6.91 -4.05  0  0  0  0 
23-Nov-2007  09:23:33 0.47  0.09  74.98  0.52  8.92  3.92  0  0  0  0 
23-Nov-2007  09:23:34 0.65  0.14  70.35  1.79  7.22 -3.41  0  1  0  0 
23-Nov-2007  09:23:37 0.53  0.15  73.77  2.66  11.40 -7.83  0  0  0  0 
23-Nov-2007  09:23:45 0.81  0.12  70.24  0.40  30.83  11.60  0  0  0  0 
23-Nov-2007  09:23:46 0.54  0.15  70.03  1.95  11.26 -6.79  0  0  0  0 
23-Nov-2007  09:23:47 3.44  0.23  67.13  0.52  7.75  1.92  0  0  0  1 
23-Nov-2007  09:23:50 4.05  0.59  75.47  1.31  5.14 -2.88  1  1  0  1 
23-Nov-2007  09:23:51 0.54  0.14  73.83  1.43  8.16 -5.34  0  0  0  0 
23-Nov-2007  09:23:58 1.11  0.17  68.87  2.46  7.91 -3.82  0  0  0  0 
23-Nov-2007  09:24:07 2.18  0.20  74.52  0.90  6.97 -4.69  0  0  1  1 
23-Nov-2007  09:24:08 2.00  0.10  73.51  0.46  9.42  3.51  0  0  1  1 
23-Nov-2007  09:24:08 1.59  0.12  73.83  0.23  9.51  3.84  0  0  0  1 
23-Nov-2007  09:24:10 0.57  0.09  73.11  0.61  7.00  2.53  0  0  0  0 
23-Nov-2007  09:24:16 5.74  0.49  61.30  0.56  10.06  2.15  0  1  0  1 
23-Nov-2007  09:24:28 0.62  0.13  72.45  1.76  8.66 -5.16  0  0  0  0 
23-Nov-2007  09:24:35 2.03  0.10  70.36  0.52  6.89  1.90  0  0  0  0 
23-Nov-2007  09:24:37 3.42  0.27  71.27  2.48  5.50 -2.14  0  0  0  1 
23-Nov-2007  09:24:45 1.13  0.22  70.05  1.45  8.72 -4.77  0  0  1  0 
23-Nov-2007  09:24:46 2.52  0.30  69.80  1.45  7.65 -3.91  0  0  0  1 
23-Nov-2007  09:24:46 1.10  0.32  68.53  0.69  9.79  2.80  0  0  0  0 
23-Nov-2007  09:24:55 0.82  0.08  71.39  0.82  8.40  2.62  0  0  0  0 
23-Nov-2007  09:24:57 0.83  0.17  69.32  0.60  9.37  2.81  0  0  0  0 
23-Nov-2007  09:25:00 0.67  0.17  69.20  1.27  9.34 -4.78  0  0  0  1 
23-Nov-2007  09:25:08 0.41  0.24  69.32  1.20  10.48 -6.40  0  1  1  1 
23-Nov-2007  09:25:14 5.41  0.24  71.55  1.10  7.00 -3.40  0  0  0  0 
23-Nov-2007  09:25:30 0.67  0.24  68.54  1.40  11.60 -6.59  0  0  1  0 
23-Nov-2007  09:25:30 1.37  0.24  67.97  2.09  11.58 -6.60  0  0  1  0 
23-Nov-2007  09:25:30 1.26  0.17  67.25  2.91  12.83 -6.85  0  0  1  0 
23-Nov-2007  09:25:39 12.26  0.55  59.45  0.94  5.11 -1.53  0  0  0  1 
23-Nov-2007  09:25:40 0.89  0.15  69.40  1.39  11.55 -6.69  0  0  0  0 
23-Nov-2007  09:25:41 1.94  0.12  75.12  1.05  6.24 -4.00  0  0  0  0 
23-Nov-2007  09:25:45 0.54  0.08  71.37  0.07  10.67  3.97  0  0  0  0 
23-Nov-2007  09:25:53 0.69  0.17  70.38  0.70  10.82  3.78  0  0  0  0 
23-Nov-2007  09:26:10 1.14  0.16  70.61  1.73  15.17 -9.87  0  0  0  0 
23-Nov-2007  09:26:11 0.96  0.13  73.96  0.80  25.43  11.43  0  0  0  0 
23-Nov-2007  09:26:13 1.34  0.08  71.77 -0.16  13.92  5.69  0  0  0  1 
23-Nov-2007  09:26:15 0.58  0.15  70.47  1.02  8.38 -4.05  0  0  0  0 
23-Nov-2007  09:26:24 2.03  0.10  75.11  3.12  6.16 -3.92  0  1  0  1 
23-Nov-2007  09:26:26 0.68  0.16  72.25  1.20  7.38 -3.91  0  0  0  0 
23-Nov-2007  09:26:34 0.68  0.18  68.76  1.14  10.90 -6.73  0  0  0  1 
23-Nov-2007  09:26:36 3.02  0.20  70.26  0.98  7.83 -4.02  0  0  0  0 
23-Nov-2007  09:26:38 0.49  0.11  73.56  2.64  9.82 -6.47  0  0  0  0 
