Floating wood at Chazey for flood on 20071122
Date Time Length(m) Diameter(m) Position(m) Angle(rad) Velocity(m/s) Rotation(rad/s) Roots(1/0) Branches(1/0) Grouped(1/0) PartSubmerged(1/0)
23-Nov-2007  07:58:14 1.25  0.06  74.20  0.08  6.11  2.12  0  1  0  0 
23-Nov-2007  07:58:15 0.65  0.09  69.17  1.03  7.36 -3.85  0  0  0  0 
23-Nov-2007  07:58:18 2.26  0.20  71.69  1.06  5.35 -2.64  0  1  0  0 
23-Nov-2007  07:58:18 1.03  0.08  72.05  0.61  5.38  1.46  0  0  1  0 
23-Nov-2007  07:58:21 0.67  0.15  70.37  1.38  6.81 -3.93  0  0  0  0 
23-Nov-2007  07:58:22 1.17  0.10  69.70  0.79  8.69  2.86  0  0  0  0 
23-Nov-2007  07:58:23 1.77  0.23  68.50  1.08  6.95 -3.43  0  0  0  0 
23-Nov-2007  07:58:24 0.58  0.15  69.66  1.38  6.53 -3.24  0  0  0  0 
23-Nov-2007  07:58:28 0.43  0.05  74.02  0.99  5.91 -4.19  0  0  0  0 
23-Nov-2007  07:58:30 1.13  0.17  67.25  1.70  5.17 -1.82  0  0  0  0 
23-Nov-2007  07:58:34 0.35  0.16  69.00  1.99  5.59 -2.18  0  0  0  0 
23-Nov-2007  07:58:36 1.68  0.23  69.49  0.82  5.99  1.47  0  1  0  1 
23-Nov-2007  07:58:37 1.17  0.12  68.93  0.76  6.97  1.87  0  1  0  1 
23-Nov-2007  07:58:38 0.77  0.06  73.96  0.74  6.75  2.31  0  0  0  0 
23-Nov-2007  07:58:40 0.65  0.09  74.71  0.95  5.16  1.75  0  0  0  0 
23-Nov-2007  07:58:42 1.51  0.07  73.74 -0.03  7.36  2.97  0  0  0  0 
23-Nov-2007  07:58:42 0.92  0.15  66.92  0.86  5.47  1.22  0  0  0  0 
23-Nov-2007  07:58:44 0.81  0.11  67.68  1.99  5.80 -2.77  0  0  0  0 
23-Nov-2007  07:58:44 0.95  0.09  66.80  1.50  6.56 -3.16  0  0  0  0 
23-Nov-2007  07:58:47 0.58  0.10  68.21  0.65  14.61  4.56  0  0  0  0 
23-Nov-2007  07:58:50 0.71  0.14  67.30  0.61  8.49  2.29  0  0  0  0 
23-Nov-2007  07:58:55 1.09  0.14  70.64  1.07  6.99 -4.22  0  0  0  0 
23-Nov-2007  07:59:00 4.42  0.51  62.08  2.40  7.87 -3.27  0  1  0  1 
23-Nov-2007  07:59:00 1.23  0.14  63.24  1.11  7.35 -3.20  0  0  0  0 
23-Nov-2007  07:59:02 0.75  0.13  70.50  2.23  5.82 -2.66  0  0  0  0 
23-Nov-2007  07:59:03 0.98  0.10  70.35  0.31  7.74  2.35  0  0  0  0 
23-Nov-2007  07:59:03 0.80  0.11  71.27  0.46  7.08  2.14  0  0  0  0 
23-Nov-2007  07:59:06 1.77  0.15  69.53  0.93  5.94 -2.77  0  0  0  0 
23-Nov-2007  07:59:07 0.53  0.09  72.13  0.76  8.22  2.79  0  0  0  0 
23-Nov-2007  07:59:11 1.02  0.11  70.89  2.52  6.38 -3.24  0  0  0  0 
23-Nov-2007  07:59:17 1.00  0.17  67.95  1.23  6.89 -3.28  0  0  0  0 
23-Nov-2007  07:59:24 1.94  0.18  72.42  1.88  5.43 -2.77  0  0  0  1 
23-Nov-2007  07:59:25 0.88  0.11  72.71  1.90  6.01 -3.20  0  0  0  0 
23-Nov-2007  07:59:30 1.22  0.45  71.47  1.90  4.82 -2.10  0  0  0  0 
23-Nov-2007  07:59:36 0.54  0.05  73.85  1.53  6.02 -3.84  0  0  0  0 
23-Nov-2007  07:59:39 0.56  0.11  72.52  1.26  6.04 -3.37  0  0  0  0 
23-Nov-2007  07:59:41 1.48  0.06  72.17  1.32  5.71 -3.28  0  0  0  0 
23-Nov-2007  07:59:42 0.82  0.12  73.11  1.08  7.53 -5.32  0  0  0  0 
23-Nov-2007  07:59:44 2.24  0.18  71.85  1.12  6.01 -3.18  0  1  0  0 
23-Nov-2007  07:59:46 0.85  0.15  70.19  1.04  9.25 -5.67  0  0  0  0 
23-Nov-2007  07:59:47 0.75  0.09  70.98  0.64  10.80  3.88  0  0  0  0 
23-Nov-2007  07:59:47 1.80  0.14  71.51  0.76  5.67  1.46  0  0  0  0 
23-Nov-2007  07:59:48 1.28  0.11  73.43  1.10  6.44 -3.99  0  0  0  0 
23-Nov-2007  07:59:49 1.04  0.13  75.62  1.33  6.51 -5.40  0  0  0  0 
23-Nov-2007  07:59:49 1.54  0.06  74.27  2.86  7.77 -5.41  0  1  1  0 
23-Nov-2007  07:59:49 1.76  0.19  72.19  1.80  5.75 -3.22  0  0  0  0 
23-Nov-2007  07:59:51 1.21  0.20  71.84  0.83  5.73  1.43  0  1  0  0 
23-Nov-2007  07:59:55 0.71  0.05  75.09  1.07  8.56 -7.09  0  0  0  0 
23-Nov-2007  07:59:56 1.01  0.02  72.83  0.39  6.10  2.10  0  0  0  0 
23-Nov-2007  07:59:57 0.94  0.12  72.43  0.30  8.04  2.95  0  0  0  0 
23-Nov-2007  07:59:58 0.61  0.07  73.46  1.08  7.90 -5.45  0  0  0  0 
23-Nov-2007  08:00:03 1.44  0.18  71.86  0.36  8.01  2.85  0  1  0  0 
23-Nov-2007  08:00:04 0.95  0.11  73.89  1.81  11.07 -8.67  0  0  0  0 
23-Nov-2007  08:00:05 1.13  0.11  74.06  1.44  9.67 -7.67  0  0  0  0 
23-Nov-2007  08:00:07 0.81  0.10  75.14  0.87  6.42  2.95  0  0  0  0 
23-Nov-2007  08:00:08 0.88  0.09  75.10  1.23  6.93 -5.33  0  0  0  0 
23-Nov-2007  08:00:08 0.87  0.13  75.53  1.28  9.48 -8.14  0  0  1  0 
23-Nov-2007  08:00:10 1.25  0.18  67.45  2.46  5.32 -1.95  0  1  0  0 
23-Nov-2007  08:00:19 0.50  0.05  75.59  1.76  5.69 -4.18  0  0  0  0 
23-Nov-2007  08:00:31 1.18  0.11  73.86  0.81  4.45  1.23  0  0  0  0 
23-Nov-2007  08:00:34 1.66  0.15  72.13  0.15  6.92  2.34  0  1  0  0 
23-Nov-2007  08:00:35 1.58  0.14  70.73  0.95  6.14 -3.08  0  0  0  0 
23-Nov-2007  08:00:35 1.29  0.08  69.85  0.61  6.76  1.88  0  0  0  0 
23-Nov-2007  08:00:39 0.71  0.15  67.29  0.69  5.94  1.29  0  0  0  0 
23-Nov-2007  08:00:40 0.93  0.08  70.60  1.62  9.18 -5.57  0  0  0  0 
23-Nov-2007  08:00:46 0.97  0.39  71.96  1.96  5.08 -2.26  0  0  1  1 
23-Nov-2007  08:00:46 0.97  0.15  70.96  0.65  5.85  1.49  0  0  0  0 
23-Nov-2007  08:00:50 0.69  0.15  69.68  1.39  7.91 -4.02  0  0  0  0 
23-Nov-2007  08:00:51 2.00  0.11  69.83  0.69  7.68  2.39  0  0  0  0 
23-Nov-2007  08:00:52 0.73  0.07  74.98  0.84  9.77  4.47  0  0  1  1 
23-Nov-2007  08:00:57 1.59  0.22  67.82  0.63  5.02  0.99  0  0  0  0 
23-Nov-2007  08:01:04 0.91  0.22  71.38  1.14  12.13 -8.10  0  0  0  0 
23-Nov-2007  08:01:08 0.86  0.13  71.07  1.37  8.57 -5.45  0  0  0  0 
23-Nov-2007  08:01:10 1.14  0.14  65.87  0.20  8.95  2.43  0  0  0  0 
23-Nov-2007  08:01:15 0.69  0.11  73.10  1.04  8.20 -5.69  0  0  0  0 
23-Nov-2007  08:01:17 0.61  0.11  74.41  1.99  6.08 -3.88  0  0  0  0 
23-Nov-2007  08:01:18 1.31  0.11  73.06  0.79  4.97  1.27  0  0  0  0 
23-Nov-2007  08:01:19 1.75  0.14  69.08  2.80  6.09 -2.77  0  0  0  0 
23-Nov-2007  08:01:21 0.52  0.08  71.17  1.10  8.54 -5.57  0  0  0  0 
23-Nov-2007  08:01:22 0.40  0.07  72.09  0.75  5.78  1.82  0  0  0  0 
23-Nov-2007  08:01:22 1.47  0.25  67.63  1.23  4.81 -1.61  0  0  0  0 
23-Nov-2007  08:01:28 1.40  0.49  61.24  1.59  8.78 -4.28  0  0  0  0 
23-Nov-2007  08:01:29 0.92  0.09  74.90  1.34  7.27 -5.14  0  0  0  0 
23-Nov-2007  08:01:30 0.83  0.07  72.90  0.55  5.74  1.51  0  0  0  0 
23-Nov-2007  08:01:36 0.91  0.18  67.54  1.76  5.77 -2.28  0  0  0  0 
23-Nov-2007  08:01:40 0.96  0.07  70.93  0.90  6.65  1.77  0  0  0  0 
23-Nov-2007  08:01:41 0.67  0.12  72.56  0.93  5.31 -2.72  0  0  0  0 
23-Nov-2007  08:01:45 1.54  0.21  71.10  1.07  9.21 -5.34  0  1  0  0 
23-Nov-2007  08:01:46 0.76  0.08  69.51  1.49  9.35 -5.59  0  0  0  0 
23-Nov-2007  08:01:46 1.14  0.10  71.90  0.43  8.16  2.99  0  0  0  0 
23-Nov-2007  08:01:48 0.74  0.09  71.91  2.92  5.24 -2.29  0  0  0  0 
23-Nov-2007  08:01:51 1.02  0.38  69.95  0.28  5.46  1.28  0  0  0  0 
23-Nov-2007  08:01:53 1.67  0.16  69.52  2.70  8.16 -4.29  0  0  0  0 
23-Nov-2007  08:01:57 0.69  0.07  72.35  0.87  12.49  5.14  0  0  0  0 
23-Nov-2007  08:02:01 1.68  0.32  60.18  1.29  7.04 -2.72  0  0  0  0 
23-Nov-2007  08:02:03 0.83  0.17  72.57  1.15  6.71 -4.02  0  0  0  0 
23-Nov-2007  08:02:04 1.95  0.15  69.73  0.86  5.38  1.23  0  0  0  0 
23-Nov-2007  08:02:06 0.74  0.06  71.68  1.44  5.47 -2.75  0  0  0  0 
23-Nov-2007  08:02:10 1.11  0.21  70.01  2.19  12.54 -8.53  0  0  0  1 
23-Nov-2007  08:02:09 3.60  0.25  67.67  1.22  6.02 -2.73  0  0  1  1 
23-Nov-2007  08:02:10 2.44  0.16  67.72  0.43  7.02  1.76  0  0  1  0 
23-Nov-2007  08:02:14 2.78  0.20  63.46  2.90  6.74 -2.73  0  0  0  0 
23-Nov-2007  08:02:27 1.44  0.16  71.61  2.00  8.14 -5.37  0  0  0  0 
23-Nov-2007  08:02:32 1.30  0.18  72.06  0.97  5.95 -3.17  0  1  0  0 
23-Nov-2007  08:02:33 1.50  0.09  71.08  0.79  6.36  1.73  0  0  0  0 
23-Nov-2007  08:02:35 0.90  0.14  72.44  0.85  7.86  2.98  0  1  0  0 
23-Nov-2007  08:02:36 1.03  0.07  73.58  1.97  6.37 -4.21  0  0  0  0 
23-Nov-2007  08:02:37 1.46  0.09  73.96  0.41  7.61  3.13  0  0  0  0 
23-Nov-2007  08:02:38 0.79  0.08  73.56  0.40  5.49  1.81  0  0  0  0 
23-Nov-2007  08:02:41 1.63  0.10  70.99  0.96  8.06 -5.38  0  0  0  0 
23-Nov-2007  08:02:42 0.69  0.08  72.83  1.83  6.31 -3.78  0  0  0  0 
23-Nov-2007  08:02:43 1.00  0.15  72.83  1.30  5.58 -3.16  0  0  0  0 
23-Nov-2007  08:02:46 1.51  0.12  69.67  2.33  8.60 -5.18  0  0  0  0 
23-Nov-2007  08:02:47 0.64  0.14  71.04  1.26  7.97 -5.13  0  0  0  0 
23-Nov-2007  08:02:49 0.64  0.11  73.04  1.36  7.97 -5.36  0  0  0  0 
23-Nov-2007  08:02:50 1.34  0.16  70.47  0.49  8.57  2.92  0  0  0  0 
23-Nov-2007  08:02:50 1.65  0.11  70.85  0.70  5.47  1.70  0  0  0  0 
23-Nov-2007  08:02:51 0.99  0.14  72.15  0.57  5.88  1.88  0  0  0  0 
23-Nov-2007  08:02:52 0.60  0.08  70.72  1.01  8.92 -5.37  0  0  0  0 
23-Nov-2007  08:02:55 0.80  0.16  71.63  0.64  7.24  2.28  0  0  0  0 
23-Nov-2007  08:02:55 0.84  0.13  70.18  1.14  6.73 -3.17  0  0  0  0 
23-Nov-2007  08:02:56 0.70  0.12  72.79  0.86  8.01  3.00  0  0  0  0 
23-Nov-2007  08:02:58 0.68  0.07  74.06  0.35  5.18  1.77  0  0  0  0 
23-Nov-2007  08:02:59 3.86  0.32  68.89  1.72  6.23 -2.68  1  1  0  1 
23-Nov-2007  08:03:00 0.90  0.09  74.49  1.44  7.25 -5.35  0  0  0  0 
23-Nov-2007  08:03:00 1.15  0.05  76.58  0.54  5.11  2.31  0  0  0  0 
23-Nov-2007  08:03:01 1.00  0.21  69.91  1.52  7.67 -4.25  0  0  1  0 
23-Nov-2007  08:03:01 1.32  0.11  69.67  0.55  9.31  3.06  0  0  1  0 
23-Nov-2007  08:03:04 4.79  0.42  70.76  1.32  4.66 -1.96  1  1  0  1 
23-Nov-2007  08:03:04 3.07  0.15  70.42  1.04  6.95 -4.05  0  0  1  1 
23-Nov-2007  08:03:07 0.61  0.11  72.48  1.26  8.47 -5.44  0  0  0  0 
23-Nov-2007  08:03:09 0.46  0.12  68.55  0.75  13.56  4.56  0  0  0  0 
23-Nov-2007  08:03:14 0.94  0.09  73.82  2.34  6.12 -4.04  0  0  0  0 
23-Nov-2007  08:03:15 0.71  0.06  73.28  1.88  10.03 -7.74  0  0  0  0 
23-Nov-2007  08:03:16 3.09  0.23  65.71  0.37  5.63  1.11  0  0  0  0 
23-Nov-2007  08:03:16 0.83  0.10  73.01  1.23  5.31 -2.74  0  0  0  0 
23-Nov-2007  08:03:21 0.67  0.16  71.95  0.80  6.51  2.04  0  1  1  0 
23-Nov-2007  08:03:22 1.90  0.17  72.24  1.57  6.63 -3.99  0  0  0  0 
23-Nov-2007  08:03:27 0.57  0.11  71.56  0.33  9.74  3.68  0  0  0  0 
23-Nov-2007  08:03:32 0.76  0.13  71.11  1.37  7.35 -4.16  0  0  0  0 
23-Nov-2007  08:03:33 0.85  0.13  72.17  1.36  7.03 -4.18  0  0  0  0 
23-Nov-2007  08:03:34 1.09  0.15  69.14  2.56  6.48 -3.05  0  0  0  0 
23-Nov-2007  08:03:35 0.99  0.05  71.61  2.80  8.42 -5.33  0  0  0  0 
23-Nov-2007  08:03:35 2.07  0.28  66.24  0.71  6.19  1.52  0  0  0  0 
23-Nov-2007  08:03:37 1.34  0.17  69.33  1.52  6.04 -3.15  0  0  0  0 
23-Nov-2007  08:03:38 3.20  0.29  69.66  1.60  5.97 -2.60  0  0  1  0 
23-Nov-2007  08:03:39 1.68  0.14  71.62  0.90  6.91  2.21  0  0  1  0 
23-Nov-2007  08:03:40 1.90  0.25  72.30  0.97  6.99 -4.29  0  0  1  0 
23-Nov-2007  08:03:42 1.15  0.07  73.64  0.81  7.52  2.97  0  0  0  0 
23-Nov-2007  08:03:43 0.77  0.12  72.52  1.76  8.50 -5.61  0  0  0  0 
23-Nov-2007  08:03:48 0.77  0.12  75.84  0.16  13.06  6.56  0  1  0  0 
23-Nov-2007  08:03:49 1.38  0.14  70.49  1.23  6.19 -3.09  0  0  0  0 
23-Nov-2007  08:03:51 4.36  0.30  71.59  0.81  6.20  1.85  1  1  0  1 
23-Nov-2007  08:03:57 1.04  0.07  73.24 -0.02  7.44  2.99  0  0  0  0 
23-Nov-2007  08:03:57 3.27  0.15  72.44  0.23  5.56  1.76  0  0  0  0 
23-Nov-2007  08:03:59 1.86  0.25  64.21  1.78  7.36 -3.10  0  0  0  0 
23-Nov-2007  08:04:01 6.21  1.05  34.78  1.49  6.41 -1.62  0  0  0  0 
23-Nov-2007  08:04:04 11.98  1.05  31.42 -0.07  5.69  0.80  1  1  1  0 
23-Nov-2007  08:04:08 0.92  0.10  71.82  2.39  6.99 -4.36  0  0  0  0 
23-Nov-2007  08:04:11 1.72  0.17  70.02  2.98  6.99 -3.44  0  0  0  0 
23-Nov-2007  08:04:15 3.87  0.21  69.42  2.47  5.64 -2.36  0  1  0  1 
23-Nov-2007  08:04:17 1.06  0.12  70.30  1.14  7.44 -3.76  0  0  0  0 
23-Nov-2007  08:04:19 1.35  0.12  69.06  2.18  6.68 -3.24  0  0  0  0 
23-Nov-2007  08:04:24 0.55  0.07  73.69  1.14  16.54 -14.02  0  0  0  0 
23-Nov-2007  08:04:25 0.88  0.13  70.35  1.74  5.29 -2.68  0  0  0  0 
23-Nov-2007  08:04:27 0.95  0.13  71.89  1.37  5.15 -3.09  0  0  0  0 
23-Nov-2007  08:04:32 1.69  0.18  70.61  0.49  6.73  1.75  0  0  1  0 
23-Nov-2007  08:04:37 0.75  0.06  75.37  0.65  9.49  4.73  0  0  0  0 
23-Nov-2007  08:04:38 0.52  0.13  72.09  1.11  13.31 -9.39  0  0  0  0 
23-Nov-2007  08:04:40 1.19  0.18  68.42  1.40  8.16 -4.21  0  0  0  0 
23-Nov-2007  08:04:43 1.08  0.09  71.34  0.90  12.08  4.44  0  0  0  0 
23-Nov-2007  08:04:44 0.61  0.15  69.56  1.14  5.18 -2.10  0  0  0  0 
23-Nov-2007  08:04:47 0.76  0.13  70.51  1.37  7.36 -4.25  0  0  0  0 
23-Nov-2007  08:04:48 1.02  0.12  71.72  1.30  6.93 -3.84  0  0  0  0 
23-Nov-2007  08:04:52 1.03  0.13  71.24  0.81  6.57  1.88  0  0  0  0 
23-Nov-2007  08:04:56 1.05  0.13  72.07  1.18  7.72 -5.35  0  0  0  0 
23-Nov-2007  08:04:57 2.01  0.15  65.86  2.66  12.23 -6.81  0  0  0  0 
23-Nov-2007  08:05:03 0.79  0.09  70.87  2.10  9.90 -6.65  0  0  0  0 
23-Nov-2007  08:05:03 1.50  0.09  72.26  0.61  7.72  2.74  0  0  0  0 
23-Nov-2007  08:05:04 2.16  0.31  61.27  1.05  5.72 -1.99  0  0  0  0 
23-Nov-2007  08:05:05 0.62  0.11  72.22  1.27  7.32 -4.42  0  0  0  0 
23-Nov-2007  08:05:07 0.27  0.04  76.20  2.51  4.41 -3.27  0  0  0  0 
23-Nov-2007  08:05:08 0.96  0.05  73.43  1.35  8.20 -5.78  0  0  0  0 
23-Nov-2007  08:05:14 1.44  0.12  74.51  2.10  5.81 -3.51  0  0  0  0 
23-Nov-2007  08:05:17 0.97  0.09  74.73  0.46  7.30  2.77  0  0  0  0 
23-Nov-2007  08:05:19 0.93  0.09  76.29  0.92  7.97 -7.45  0  0  0  0 
23-Nov-2007  08:05:27 0.78  0.14  73.92  1.34  5.25 -2.80  0  0  0  0 
23-Nov-2007  08:05:28 0.55  0.04  76.21 -3.12  6.62  2.98  0  0  0  0 
23-Nov-2007  08:05:30 1.29  0.11  71.96  2.89  6.57 -3.60  0  0  0  0 
23-Nov-2007  08:05:49 0.41  0.07  71.30  1.21  6.63 -4.14  0  0  0  0 
23-Nov-2007  08:05:50 0.61  0.09  74.81  0.14  20.20  10.04  0  0  0  0 
23-Nov-2007  08:05:51 0.31  0.10  74.55  1.79  6.03 -4.32  0  0  0  0 
23-Nov-2007  08:05:52 0.78  0.06  74.62  0.66  5.07  1.79  0  0  0  0 
23-Nov-2007  08:05:54 0.43  0.08  72.75  0.60  7.83  2.89  0  0  0  0 
23-Nov-2007  08:05:55 1.17  0.16  68.39  1.19  5.92 -2.64  0  0  0  0 
23-Nov-2007  08:05:55 0.87  0.19  68.22  0.87  5.55  1.28  0  0  0  0 
23-Nov-2007  08:06:05 0.76  0.07  69.86  1.65  6.74 -3.36  0  0  0  0 
23-Nov-2007  08:06:07 0.97  0.08  70.62  2.95  7.38 -4.35  0  0  0  0 
23-Nov-2007  08:06:07 1.30  0.15  69.30  0.74  7.86  2.05  0  0  0  0 
23-Nov-2007  08:06:08 1.28  0.11  72.19  1.53  5.72 -2.74  0  0  0  0 
23-Nov-2007  08:06:10 0.50  0.03  72.58  0.02  8.76  3.05  0  0  0  0 
23-Nov-2007  08:06:13 0.62  0.07  73.61  0.86  12.18  5.16  0  0  0  0 
23-Nov-2007  08:06:14 2.23  0.10  69.20  0.14  5.91  1.46  0  0  0  0 
23-Nov-2007  08:06:17 1.18  0.08  71.90  1.89  11.46 -8.12  0  0  1  0 
23-Nov-2007  08:06:18 0.63  0.06  72.92  1.96  6.34 -3.91  0  0  0  0 
23-Nov-2007  08:06:21 0.55  0.15  70.08  1.94  7.15 -4.03  0  0  0  0 
23-Nov-2007  08:06:26 0.79  0.09  71.31  0.64  10.88  4.52  0  0  0  0 
23-Nov-2007  08:06:26 0.77  0.08  71.38  0.65  7.30  2.35  0  0  0  0 
23-Nov-2007  08:06:29 0.78  0.14  70.15  1.29  8.80 -5.42  0  0  0  0 
23-Nov-2007  08:06:30 0.87  0.15  71.98  2.43  6.74 -4.26  0  0  0  0 
23-Nov-2007  08:06:33 0.54  0.07  74.06 -0.37  11.22  4.80  0  0  0  1 
23-Nov-2007  08:06:33 0.49  0.07  75.01  2.36  6.90 -5.37  0  0  0  0 
23-Nov-2007  08:06:42 0.86  0.11  69.98  0.83  7.02  2.25  0  0  0  0 
23-Nov-2007  08:06:55 0.66  0.11  71.28  0.47  6.21  2.05  0  0  0  0 
23-Nov-2007  08:06:56 0.59  0.06  69.65  0.34  9.78  2.97  0  0  0  0 
23-Nov-2007  08:07:01 0.40  0.05  73.15  1.35  5.16 -2.63  0  0  0  0 
23-Nov-2007  08:07:03 0.36  0.05  74.16  1.34  5.74 -4.01  0  0  0  0 
23-Nov-2007  08:07:06 1.26  0.08  68.83  1.21  5.96 -2.69  0  0  0  0 
23-Nov-2007  08:07:11 0.55  0.11  72.03  1.46  7.04 -3.86  0  0  0  0 
23-Nov-2007  08:07:12 0.55  0.07  74.64  1.95  7.00 -5.46  0  0  0  0 
23-Nov-2007  08:07:15 0.72  0.07  73.82  2.58  7.76 -5.46  0  0  0  0 
23-Nov-2007  08:07:19 1.25  0.16  70.43 -2.28  9.00  3.12  0  1  1  0 
23-Nov-2007  08:07:19 1.13  0.13  70.74  2.70  6.05 -3.31  0  0  1  0 
23-Nov-2007  08:07:19 0.86  0.13  70.83  1.07  7.02 -4.03  0  0  0  0 
23-Nov-2007  08:07:21 0.85  0.07  70.10  1.13  6.69 -3.55  0  0  0  0 
23-Nov-2007  08:07:23 0.73  0.07  72.18  0.96  6.00 -3.17  0  0  0  0 
23-Nov-2007  08:07:23 0.98  0.11  72.77  2.71  5.42 -3.10  0  0  0  0 
23-Nov-2007  08:07:24 0.34  0.08  72.91  1.99  5.56 -3.32  0  0  0  0 
23-Nov-2007  08:07:26 0.49  0.14  71.45  1.50  10.27 -7.07  0  0  0  0 
23-Nov-2007  08:07:37 0.61  0.12  72.94  1.17  7.41 -5.08  0  0  0  0 
23-Nov-2007  08:07:51 0.91  0.12  71.71  1.36  7.04 -4.04  0  0  0  0 
23-Nov-2007  08:07:52 0.64  0.06  72.47  1.64  6.38 -3.72  0  0  0  0 
23-Nov-2007  08:07:56 6.01  0.29  66.61  0.33  5.53  1.07  0  0  0  0 
23-Nov-2007  08:08:01 1.19  0.14  69.11  1.44  5.55 -2.09  0  0  0  0 
23-Nov-2007  08:08:08 4.43  0.41  57.39  0.59  9.89  2.28  0  0  0  0 
