Floating wood at Chazey for flood on 20071122
Date Time Length(m) Diameter(m) Position(m) Angle(rad) Velocity(m/s) Rotation(rad/s) Roots(1/0) Branches(1/0) Grouped(1/0) PartSubmerged(1/0)
23-Nov-2007  14:06:47 0.91  0.12  76.02  0.44  30.43  12.95  0  0  0  0 
23-Nov-2007  14:06:56 1.71  0.10  74.42  1.23  9.15 -4.86  0  0  0  0 
23-Nov-2007  14:07:00 0.51  0.05  73.76  1.25  7.40 -3.17  0  0  0  0 
23-Nov-2007  14:07:06 0.99  0.24  71.07  0.80  9.58 -3.81  0  1  0  1 
23-Nov-2007  14:07:08 1.47  0.08  74.11  0.77  10.96 -6.29  0  0  0  1 
23-Nov-2007  14:07:09 0.64  0.06  73.25  2.82  7.46 -3.17  0  0  0  0 
23-Nov-2007  14:07:12 0.91  0.08  70.41  1.15  9.13 -3.83  0  0  0  0 
23-Nov-2007  14:07:12 1.05  0.05  78.23  1.21  7.83 -4.75  0  0  0  0 
23-Nov-2007  14:07:12 0.79  0.11  72.98  1.09  12.89 -6.30  0  0  0  0 
23-Nov-2007  14:07:12 0.68  0.11  71.25  2.29  37.89 -19.39  0  0  0  0 
23-Nov-2007  14:07:13 1.21  0.02  79.98  1.02  4.81 -3.15  0  0  0  0 
23-Nov-2007  14:07:13 0.69  0.19  72.42  1.80  7.20 -2.74  0  0  0  0 
23-Nov-2007  14:07:15 0.73  0.06  71.97  1.44  6.30 -2.13  0  0  0  0 
23-Nov-2007  14:07:22 0.62  0.06  72.92  1.64  7.43 -3.23  0  0  0  0 
23-Nov-2007  14:07:25 0.39  0.12  67.07  2.22  7.62 -2.47  0  0  0  0 
23-Nov-2007  14:07:26 1.04  0.15  65.04  0.91  7.11 -2.12  0  0  0  0 
23-Nov-2007  14:07:29 0.93  0.09  67.85  1.51  6.82 -2.38  0  0  0  0 
23-Nov-2007  14:07:35 1.13  0.19  60.70  0.70  8.56 -2.32  0  0  0  0 
23-Nov-2007  14:07:43 0.62  0.10  72.63  2.76  7.76 -3.17  0  0  0  0 
23-Nov-2007  14:07:45 0.40  0.07  72.59  0.73  8.75 -3.75  0  0  0  0 
23-Nov-2007  14:07:56 0.62  0.02  77.40 -0.05  9.43  4.05  0  1  0  0 
23-Nov-2007  14:07:57 1.29  0.10  74.73  1.05  7.88 -3.75  0  0  0  0 
23-Nov-2007  14:07:58 0.75  0.08  73.21  2.17  7.01 -2.64  0  0  0  0 
23-Nov-2007  14:07:59 0.75  0.13  68.22  2.64  6.37 -1.74  0  0  0  0 
23-Nov-2007  14:08:02 0.27  0.09  68.78  2.05  10.30 -3.83  0  0  0  0 
23-Nov-2007  14:08:03 0.38  0.07  70.94  1.21  9.46 -3.60  0  0  0  0 
23-Nov-2007  14:08:05 0.86  0.13  70.81  1.38  8.04 -3.11  0  0  0  0 
23-Nov-2007  14:08:07 0.58  0.15  63.11  1.72  11.51 -3.99  0  0  0  0 
23-Nov-2007  14:08:11 0.69  0.08  71.34  0.54  6.91  1.77  0  0  0  0 
23-Nov-2007  14:08:13 1.22  0.22  67.84  0.53  43.05  12.20  0  0  0  0 
23-Nov-2007  14:08:19 0.75  0.16  68.58  1.19  7.59 -2.68  0  0  0  0 
23-Nov-2007  14:08:30 0.88  0.07  71.99  2.80  9.20 -3.82  0  0  0  0 
23-Nov-2007  14:08:30 1.18  0.08  73.43  2.29  9.28 -4.71  0  0  0  1 
23-Nov-2007  14:08:45 0.53  0.08  70.19  1.67  7.13 -2.28  0  0  0  0 
23-Nov-2007  14:08:49 0.88  0.10  71.29  2.76  6.99 -2.71  0  0  0  0 
23-Nov-2007  14:08:56 1.29  0.13  66.33  2.01  8.72 -2.72  0  0  0  0 
23-Nov-2007  14:08:58 1.22  0.05  69.06  0.31  6.97  1.37  0  0  0  0 
23-Nov-2007  14:09:05 0.54  0.06  73.59  2.43  8.85 -3.74  0  0  0  0 
23-Nov-2007  14:09:05 1.13  0.05  66.42  0.18  8.23  1.77  0  0  0  0 
23-Nov-2007  14:09:07 0.33  0.09  74.84  1.34  8.02 -3.85  0  0  0  0 
23-Nov-2007  14:09:08 0.48  0.05  73.93  1.45  7.78 -3.24  0  0  0  0 
23-Nov-2007  14:09:10 1.94  0.06  73.77  0.97  7.28 -3.16  0  0  0  0 
23-Nov-2007  14:09:11 0.46  0.07  74.18  0.68  7.77 -3.73  0  0  0  0 
23-Nov-2007  14:09:21 1.28  0.11  72.65  1.66  6.01 -2.11  0  0  0  0 
23-Nov-2007  14:09:28 6.76  0.26  71.21  1.27  6.53 -2.38  0  1  0  0 
23-Nov-2007  14:09:32 0.45  0.08  72.48  0.67  6.46  1.71  0  0  0  0 
23-Nov-2007  14:09:37 1.32  0.13  67.80  0.41  8.35  1.73  0  0  0  0 
23-Nov-2007  14:09:39 0.67  0.09  71.72  0.63  8.85  2.47  0  0  0  0 
23-Nov-2007  14:09:43 0.70  0.09  70.76  0.82  10.51 -4.62  0  0  0  0 
23-Nov-2007  14:09:52 0.76  0.09  70.08  0.82  6.23 -1.89  0  0  0  0 
23-Nov-2007  14:09:56 0.88  0.13  71.17  1.67  9.63 -3.79  0  0  0  0 
23-Nov-2007  14:09:57 1.77  0.11  72.93  1.08  7.37 -3.14  0  0  0  0 
23-Nov-2007  14:10:00 0.61  0.09  71.81  1.87  10.13 -4.75  0  0  0  0 
23-Nov-2007  14:10:02 1.77  0.25  72.46  1.94  5.51 -1.74  0  0  0  0 
23-Nov-2007  14:10:03 0.56  0.17  68.47  1.82  7.08 -2.06  0  0  0  0 
23-Nov-2007  14:10:05 1.08  0.09  75.86  0.94  7.32 -3.83  0  1  0  0 
23-Nov-2007  14:10:05 1.65  0.15  73.06  2.49  6.22 -2.12  0  0  0  0 
23-Nov-2007  14:10:06 1.17  0.16  69.90  2.71  6.78 -2.11  0  0  0  0 
23-Nov-2007  14:10:19 2.65  0.09  72.03  0.70  6.85 -2.39  0  0  0  0 
23-Nov-2007  14:10:22 1.03  0.09  70.21  0.65  7.27 -2.31  0  0  0  0 
23-Nov-2007  14:10:34 0.98  0.02  72.26  0.16  8.42  2.50  0  0  0  0 
23-Nov-2007  14:10:35 1.83  0.09  72.84  2.73  8.48 -3.81  0  0  0  0 
23-Nov-2007  14:10:36 1.52  0.07  73.25  0.73  7.40 -3.16  0  0  0  0 
23-Nov-2007  14:10:37 1.06  0.04  75.50  1.01  8.93 -4.80  0  0  0  0 
23-Nov-2007  14:10:41 0.61  0.08  73.19  1.94  7.56 -3.20  0  0  0  0 
23-Nov-2007  14:10:42 0.64  0.08  72.10  0.17  8.74  2.50  0  0  0  0 
23-Nov-2007  14:10:43 1.24  0.41  68.79  1.47  8.70 -3.13  0  1  1  0 
23-Nov-2007  14:10:48 0.32  0.06  72.69  1.18  8.57 -3.86  0  0  0  0 
23-Nov-2007  14:11:06 1.14  0.04  72.76  0.53  7.99  2.08  0  0  0  0 
23-Nov-2007  14:11:14 1.92  0.12  75.88  1.16  7.39 -3.81  0  1  0  0 
23-Nov-2007  14:11:14 2.28  0.07  71.36  1.35  8.71 -3.78  0  0  0  0 
23-Nov-2007  14:11:16 0.68  0.04  75.41  0.34  8.78  3.15  0  0  0  0 
23-Nov-2007  14:11:17 0.36  0.05  75.75  0.98  11.02 -6.53  0  0  0  0 
23-Nov-2007  14:11:18 1.02  0.05  74.33  0.60  11.96  4.17  0  0  0  0 
23-Nov-2007  14:11:28 0.63  0.06  72.09  0.99  7.87 -3.16  0  0  0  0 
23-Nov-2007  14:11:32 0.30  0.04  77.55  0.81  7.68 -4.73  0  0  0  0 
23-Nov-2007  14:11:34 0.79  0.04  78.91  1.72  4.86 -3.21  0  0  0  0 
23-Nov-2007  14:11:36 0.43  0.08  72.94  2.14  7.76 -3.21  0  0  0  0 
23-Nov-2007  14:11:41 0.56  0.09  69.33  0.78  13.68 -6.00  0  0  0  0 
