Floating wood at Chazey for flood on 20071122
Date Time Length(m) Diameter(m) Position(m) Angle(rad) Velocity(m/s) Rotation(rad/s) Roots(1/0) Branches(1/0) Grouped(1/0) PartSubmerged(1/0)
23-Nov-2007  13:10:44 0.54  0.10  73.47  0.77  16.76 -9.62  0  0  0  0 
23-Nov-2007  13:10:47 1.96  0.14  68.07  0.45  8.47  1.75  0  0  0  0 
23-Nov-2007  13:10:48 0.94  0.15  68.16  2.40  8.92 -3.22  0  0  0  0 
23-Nov-2007  13:10:49 0.60  0.10  68.45  0.83  9.66 -3.88  0  0  0  0 
23-Nov-2007  13:10:53 2.36  0.11  70.34  0.71  10.67  3.12  0  0  0  0 
23-Nov-2007  13:11:00 2.50  0.19  61.50  0.96  9.74 -3.22  0  0  0  0 
23-Nov-2007  13:11:01 1.08  0.10  66.60  1.08  7.45 -2.42  0  0  0  0 
23-Nov-2007  13:11:03 1.41  0.06  75.04  0.27  10.85  3.96  0  0  1  0 
23-Nov-2007  13:11:03 1.17  0.08  75.77  2.08  6.98 -3.89  0  0  0  0 
23-Nov-2007  13:11:05 1.90  0.18  67.69  2.47  7.01 -2.40  0  0  0  0 
23-Nov-2007  13:11:08 5.81  0.47  71.08  1.47  7.61 -3.21  1  1  0  1 
23-Nov-2007  13:11:17 2.27  0.09  68.70  0.66  12.09  3.04  0  0  0  0 
23-Nov-2007  13:11:20 1.11  0.09  69.92  3.11  9.32 -3.85  0  0  0  0 
23-Nov-2007  13:11:22 2.41  0.20  62.69  0.76  12.92 -4.81  0  0  0  0 
23-Nov-2007  13:11:26 0.64  0.12  74.64  1.69  15.45 -9.51  0  0  0  0 
23-Nov-2007  13:11:32 0.43  0.07  71.68  1.82  8.76 -3.87  0  0  0  0 
23-Nov-2007  13:11:37 0.88  0.09  74.32  2.73  8.80 -4.87  0  0  0  0 
23-Nov-2007  13:11:39 1.65  0.14  70.57  1.38  8.04 -3.18  0  0  0  0 
