Floating wood at Chazey for flood on 20071122
Date Time Length(m) Diameter(m) Position(m) Angle(rad) Velocity(m/s) Rotation(rad/s) Roots(1/0) Branches(1/0) Grouped(1/0) PartSubmerged(1/0)
23-Nov-2007  15:04:05 0.53  0.07  75.70  0.49  11.07  4.33  0  0  0  0 
23-Nov-2007  15:04:07 0.72  0.12  67.62  1.00  15.43 -6.18  0  0  0  0 
23-Nov-2007  15:04:12 0.67  0.26  70.74  0.50  40.59  13.12  0  0  0  0 
23-Nov-2007  15:04:20 0.86  0.09  73.19 -2.99  10.03  3.11  0  0  0  0 
23-Nov-2007  15:04:32 1.22  0.12  72.61  0.39  10.18  3.15  0  0  0  0 
23-Nov-2007  15:04:35 0.69  0.08  76.97  2.72  6.03 -3.12  0  0  0  0 
23-Nov-2007  15:04:39 0.33  0.08  74.17  0.85  9.78 -4.89  0  0  0  0 
23-Nov-2007  15:04:45 0.72  0.15  73.74  0.56  9.24  3.11  0  0  0  0 
23-Nov-2007  15:04:57 1.38  0.30  62.45  0.21  19.51  4.25  0  0  0  0 
23-Nov-2007  15:05:14 0.61  0.09  74.15  0.50  11.28  4.21  0  0  0  0 
23-Nov-2007  15:05:34 0.93  0.07  71.66  1.31  12.77 -6.24  0  0  0  0 
23-Nov-2007  15:05:41 0.84  0.08  73.84  0.58  9.30  3.13  0  0  0  0 
23-Nov-2007  15:05:46 0.52  0.06  74.29  1.04  11.77 -6.28  0  0  0  0 
23-Nov-2007  15:05:48 0.88  0.14  72.41  0.67  8.13 -3.10  0  0  0  0 
23-Nov-2007  15:05:50 0.51  0.11  73.61  1.58  9.80 -4.77  0  0  0  0 
23-Nov-2007  15:06:03 1.06  0.19  70.82  1.87  13.65 -6.16  0  0  0  0 
23-Nov-2007  15:06:18 0.50  0.08  74.19  0.70  6.93 -3.12  0  0  0  0 
23-Nov-2007  15:06:20 1.91  0.25  62.95  0.12  7.07  1.26  0  0  0  0 
23-Nov-2007  15:06:38 1.26  0.12  72.87  1.18  7.49 -3.12  0  0  0  0 
23-Nov-2007  15:06:42 0.81  0.08  75.17  1.49  7.22 -3.14  0  0  0  0 
23-Nov-2007  15:06:43 0.49  0.07  72.88  1.93  8.77 -3.68  0  0  0  0 
23-Nov-2007  15:06:57 1.28  0.13  69.10  2.23  8.94 -3.22  0  0  0  0 
23-Nov-2007  15:07:17 1.76  0.28  68.27  1.10  10.47 -3.79  1  0  0  1 
23-Nov-2007  15:07:18 2.03  0.13  70.43  0.65  9.80 -3.78  0  0  0  0 
23-Nov-2007  15:07:18 1.29  0.07  74.65  1.85  7.68 -3.80  0  0  0  0 
23-Nov-2007  15:07:32 0.95  0.14  72.30  2.12  6.59 -2.37  0  0  0  0 
23-Nov-2007  15:07:34 1.80  0.22  73.94  1.17  5.83 -2.13  1  1  0  1 
23-Nov-2007  15:07:39 0.55  0.08  71.54  0.78  9.23 -3.80  0  0  0  0 
23-Nov-2007  15:07:47 1.33  0.13  72.35  1.66  10.26 -4.71  0  0  0  0 
23-Nov-2007  15:07:54 1.36  0.10  75.04  2.53  9.31 -4.83  0  0  0  0 
23-Nov-2007  15:08:00 0.40  0.13  70.75  1.22  8.53 -3.05  0  0  0  0 
23-Nov-2007  15:08:05 0.92  0.04  75.52  0.33  8.65  3.13  0  0  0  0 
23-Nov-2007  15:08:19 0.24  0.05  79.17  0.25  12.04  6.29  0  0  0  0 
23-Nov-2007  15:08:25 1.83  0.12  72.35  1.15  6.56 -2.35  0  0  0  0 
23-Nov-2007  15:08:35 0.42  0.07  72.05  1.22  8.18 -3.83  0  0  0  0 
23-Nov-2007  15:08:41 0.89  0.14  72.89  0.79  10.03 -4.85  0  0  0  0 
23-Nov-2007  15:08:50 0.91  0.15  72.75  2.08  8.45 -3.79  0  0  0  0 
23-Nov-2007  15:08:57 0.47  0.08  74.89  2.08  7.78 -3.63  0  0  0  0 
23-Nov-2007  15:09:04 0.80  0.16  74.24  2.72  8.61 -3.79  0  0  0  0 
23-Nov-2007  15:09:11 1.37  0.12  74.12  1.44  17.61 -9.96  0  0  0  0 
23-Nov-2007  15:09:17 0.95  0.12  73.17  2.81  10.38 -4.82  0  0  0  0 
23-Nov-2007  15:09:24 1.09  0.08  72.33  0.41  13.10  4.20  0  0  0  0 
23-Nov-2007  15:09:32 1.05  0.15  69.69  1.47  7.89 -2.61  0  0  0  0 
23-Nov-2007  15:09:50 2.11  0.30  67.21  1.29  10.67 -3.71  0  0  1  0 
23-Nov-2007  15:09:50 3.46  0.27  67.81  0.50  10.56  2.47  0  0  1  0 
23-Nov-2007  15:09:49 3.08  0.38  67.15  0.71  13.39 -4.85  0  0  1  0 
23-Nov-2007  15:09:49 3.70  0.28  67.85  1.09  9.26 -3.13  0  0  1  1 
23-Nov-2007  15:09:54 0.83  0.10  69.94  0.93  11.61 -4.78  0  0  0  0 
23-Nov-2007  15:10:03 0.88  0.24  53.83  1.83  5.55 -1.32  0  0  0  0 
23-Nov-2007  15:10:04 0.65  0.05  74.57  1.20  9.67 -4.81  0  0  0  0 
23-Nov-2007  15:10:08 0.63  0.08  72.76  1.07  9.75 -4.47  0  0  0  0 
23-Nov-2007  15:10:14 2.08  0.10  73.26  0.57  9.28  3.14  0  0  0  0 
23-Nov-2007  15:10:14 0.70  0.11  72.99  1.37  10.00 -4.53  0  0  0  0 
23-Nov-2007  15:10:23 0.39  0.11  73.51  1.08  10.10 -4.70  0  0  0  0 
23-Nov-2007  15:10:30 0.87  0.11  71.62  0.34  12.53  4.17  0  0  0  0 
23-Nov-2007  15:10:31 1.13  0.08  72.63  2.20  18.83 -9.39  0  0  0  0 
23-Nov-2007  15:10:32 1.33  0.16  73.03  2.38  10.09 -4.82  0  0  0  0 
23-Nov-2007  15:10:36 1.17  0.16  71.30  0.63  9.40 -3.70  0  0  0  0 
23-Nov-2007  15:10:42 0.67  0.06  73.05  1.45  10.20 -4.71  0  0  0  0 
23-Nov-2007  15:10:47 0.90  0.23  70.92  1.85  8.35 -3.16  0  0  0  1 
23-Nov-2007  15:10:53 0.77  0.08  71.88  0.66  8.17 -3.15  0  0  0  0 
23-Nov-2007  15:11:00 1.99  0.20  73.01  2.27  12.67 -6.32  0  1  0  1 
23-Nov-2007  15:11:01 0.99  0.10  74.70  0.97  6.53 -3.16  0  0  0  0 
23-Nov-2007  15:11:05 0.41  0.14  71.50  0.86  13.70 -6.39  0  0  0  0 
23-Nov-2007  15:11:05 1.22  0.13  68.20  0.55  7.89  1.57  0  0  0  0 
23-Nov-2007  15:11:09 0.59  0.10  73.02  2.22  12.31 -6.28  0  0  0  0 
23-Nov-2007  15:11:21 0.41  0.06  75.81  2.34  10.75 -6.20  0  0  0  0 
23-Nov-2007  15:11:33 1.82  0.18  71.75  2.19  10.66 -4.62  0  1  0  0 
23-Nov-2007  15:11:34 0.64  0.15  71.63  1.27  10.44 -4.87  0  0  0  0 
23-Nov-2007  15:11:41 2.53  0.18  65.95  0.72  11.16 -3.81  0  0  0  0 
