Floating wood at Chazey for flood on 20080407
Date Time Length(m) Diameter(m) Position(m) Angle(rad) Velocity(m/s) Rotation(rad/s) Roots(1/0) Branches(1/0) Grouped(1/0) PartSubmerged(1/0)
10-Apr-2008  14:06:44 0.63  0.21  66.34  1.42  6.11 -2.38  0  0  0  0 
10-Apr-2008  14:06:54 0.58  0.13  71.15  0.26  19.04 -11.47  0  0  0  0 
10-Apr-2008  14:07:12 1.25  0.14  69.84  1.27  4.88 -1.91  0  0  0  0 
10-Apr-2008  14:07:13 0.99  0.22  63.87  0.71  9.27 -3.99  0  0  0  0 
10-Apr-2008  14:07:15 1.01  0.32  60.01  1.16  4.75 -1.42  0  0  0  0 
10-Apr-2008  14:07:21 0.77  0.08  74.35  0.51  4.45 -2.34  0  0  0  0 
10-Apr-2008  14:07:24 0.91  0.34  59.06  1.48  7.53 -3.02  0  0  0  0 
10-Apr-2008  14:07:32 1.52  0.15  68.94  1.38  4.48 -1.45  0  0  0  0 
10-Apr-2008  14:07:35 0.64  0.19  67.04  1.26  6.48 -2.75  0  0  0  0 
10-Apr-2008  14:07:36 0.59  0.18  67.72  0.95  11.19 -5.74  0  0  0  0 
10-Apr-2008  14:07:43 0.99  0.08  72.21  0.91  5.15 -2.89  0  0  0  1 
10-Apr-2008  14:07:49 0.72  0.09  70.73  1.69  7.25 -3.65  0  1  0  1 
10-Apr-2008  14:07:56 1.37  0.21  71.17  1.32  4.60 -2.29  0  0  0  1 
10-Apr-2008  14:07:59 1.02  0.18  58.03  1.32  4.54 -1.26  0  0  0  0 
10-Apr-2008  14:08:07 0.70  0.09  74.77  1.33  4.39 -2.28  0  0  0  0 
10-Apr-2008  14:08:14 0.38  0.10  71.78  1.35  3.60 -1.27  0  0  0  0 
10-Apr-2008  14:08:22 0.88  0.08  68.73  1.21  4.47 -1.68  0  0  0  0 
10-Apr-2008  14:08:31 0.49  0.11  75.34  0.65  8.33 -6.11  0  0  0  0 
10-Apr-2008  14:08:44 0.64  0.05  75.09  1.04  7.69 -5.54  0  0  0  0 
10-Apr-2008  14:08:46 0.58  0.09  68.21  0.95  5.53 -2.04  0  0  0  0 
10-Apr-2008  14:08:54 0.73  0.11  71.76  0.16  9.94 -6.10  0  0  0  0 
10-Apr-2008  14:08:59 1.06  0.08  73.73 -0.12  8.93 -6.03  0  0  1  0 
10-Apr-2008  14:09:00 0.62  0.12  74.46  0.82  8.54 -5.91  0  0  1  0 
10-Apr-2008  14:09:01 0.65  0.06  75.00  0.95  14.62 -11.09  0  0  1  0 
10-Apr-2008  14:09:05 1.71  0.16  72.15  1.08  5.07 -2.00  0  0  1  0 
10-Apr-2008  14:09:05 1.91  0.11  72.21  1.00  4.44 -1.51  0  0  1  0 
10-Apr-2008  14:09:07 0.72  0.06  75.89  2.43  4.68 -3.02  0  0  0  0 
10-Apr-2008  14:09:09 0.42  0.10  73.34  1.22  4.85 -2.44  0  0  0  0 
10-Apr-2008  14:09:11 0.99  0.12  70.67  1.12  4.35 -1.31  0  0  0  0 
10-Apr-2008  14:09:16 0.81  0.08  71.22 -0.04  6.04 -2.97  0  0  0  0 
10-Apr-2008  14:09:27 0.44  0.05  73.05  1.34  3.58 -1.34  0  0  0  0 
10-Apr-2008  14:09:31 0.68  0.07  70.11  1.06  4.92 -1.90  0  1  0  0 
10-Apr-2008  14:09:46 0.51  0.10  72.09  0.70  6.01 -3.08  0  0  0  0 
10-Apr-2008  14:09:48 1.23  0.13  70.16  2.54  4.43 -1.55  0  0  0  0 
10-Apr-2008  14:09:53 0.34  0.19  65.90  1.69  4.62 -1.45  0  0  0  0 
10-Apr-2008  14:09:55 0.80  0.12  68.85  0.66  5.22 -2.12  0  0  0  0 
10-Apr-2008  14:09:56 0.82  0.17  69.51  1.79  6.38 -3.15  0  0  0  0 
10-Apr-2008  14:09:57 0.86  0.09  67.82  1.30  5.12 -1.96  0  0  0  0 
10-Apr-2008  14:10:05 0.68  0.09  69.07  1.63  6.48 -3.10  0  0  0  0 
10-Apr-2008  14:10:08 0.86  0.13  71.88  0.36  6.85 -4.01  0  0  0  0 
10-Apr-2008  14:10:16 0.58  0.10  69.56  2.30  5.29 -2.56  0  0  0  0 
10-Apr-2008  14:10:35 0.63  0.06  72.97  1.44  5.32 -3.02  0  0  0  0 
10-Apr-2008  14:10:39 0.37  0.20  66.17  1.95  4.40 -1.36  0  0  0  0 
10-Apr-2008  14:10:44 1.04  0.11  72.71  0.31  5.02 -2.51  0  1  0  0 
10-Apr-2008  14:10:49 0.77  0.09  71.51  1.99  6.11 -3.20  0  0  1  0 
10-Apr-2008  14:10:49 1.53  0.13  71.88  0.93  6.08 -3.20  0  0  1  1 
10-Apr-2008  14:10:50 1.93  0.11  72.50  0.44  5.44 -2.53  0  0  0  0 
10-Apr-2008  14:10:56 1.54  0.21  68.85  0.50  4.26 -1.57  0  0  0  0 
10-Apr-2008  14:10:57 1.86  0.20  67.54  0.19  9.05 -4.22  0  0  0  0 
10-Apr-2008  14:11:02 0.49  0.17  69.62  1.55  7.71 -4.01  0  0  0  0 
10-Apr-2008  14:11:09 1.21  0.26  67.79  2.32  5.33 -2.05  0  0  0  0 
10-Apr-2008  14:11:15 0.67  0.12  72.50  1.63  7.15 -4.29  0  0  0  0 
10-Apr-2008  14:11:20 1.00  0.16  70.00  1.96  4.76 -2.01  0  1  0  0 
10-Apr-2008  14:11:26 0.86  0.08  69.82  0.75  21.61 -12.57  0  0  0  0 
10-Apr-2008  14:11:37 0.77  0.11  71.55  2.26  7.58 -4.39  0  0  0  0 
10-Apr-2008  14:11:41 1.65  0.12  73.45  0.65  4.58 -2.14  0  0  0  0 
10-Apr-2008  14:11:43 0.41  0.07  75.04  0.77  4.88 -3.12  0  0  0  0 
10-Apr-2008  14:11:50 0.37  0.04  75.19  1.53  18.29 -13.84  0  0  0  0 
10-Apr-2008  14:11:51 0.35  0.05  76.03  1.01  4.28 -2.52  0  0  0  0 
10-Apr-2008  14:11:57 0.48  0.12  72.67  1.23  5.92 -3.22  0  0  0  0 
10-Apr-2008  14:11:58 0.66  0.11  73.31  1.19  4.64 -2.53  0  0  0  0 
10-Apr-2008  14:12:02 1.13  0.13  68.72  0.64  5.64 -2.60  0  0  0  0 
10-Apr-2008  14:12:12 0.88  0.16  71.17  0.73  4.92 -2.15  0  0  0  0 
10-Apr-2008  14:12:17 0.89  0.15  70.52  1.38  7.70 -4.44  0  0  0  0 
10-Apr-2008  14:12:18 0.73  0.07  71.15  0.92  5.02 -2.14  0  0  0  0 
10-Apr-2008  14:12:20 0.50  0.09  72.40  0.67  10.39 -6.43  0  0  0  0 
10-Apr-2008  14:12:22 1.12  0.10  70.71  0.50  4.55 -1.59  0  0  0  0 
10-Apr-2008  14:12:25 0.62  0.10  68.25  0.86  5.18 -1.84  0  0  0  0 
10-Apr-2008  14:12:50 0.58  0.12  72.55  1.36  6.63 -4.22  0  0  0  0 
10-Apr-2008  14:12:57 1.08  0.16  71.86  0.68  4.99 -2.15  0  0  1  1 
10-Apr-2008  14:12:59 1.16  0.12  73.52  2.67  5.58 -3.34  0  0  0  0 
10-Apr-2008  14:13:00 1.13  0.15  72.55  0.55  4.84 -2.63  0  0  1  1 
10-Apr-2008  14:13:08 1.83  0.11  73.85  1.11  6.90 -4.45  0  1  0  1 
10-Apr-2008  14:13:21 0.70  0.14  71.49  1.37  10.45 -6.83  0  0  0  0 
10-Apr-2008  14:13:27 0.49  0.17  69.43  2.17  21.68 -13.02  0  0  0  0 
10-Apr-2008  14:13:29 0.79  0.12  70.73  1.21  4.67 -1.94  0  0  0  0 
10-Apr-2008  14:13:35 1.07  0.20  69.18  2.18  6.22 -2.67  0  0  0  0 
10-Apr-2008  14:13:43 0.46  0.09  72.28  0.66  6.06 -3.38  0  0  0  0 
10-Apr-2008  14:13:45 0.71  0.10  70.15 -3.13  5.38  2.46  0  0  0  0 
10-Apr-2008  14:13:48 0.74  0.10  72.18  0.36  6.27 -3.43  0  0  0  0 
10-Apr-2008  14:13:53 0.71  0.15  71.25  2.54  4.50 -1.90  0  0  0  0 
10-Apr-2008  14:13:59 0.80  0.07  72.84  0.47  4.60 -1.91  0  0  0  0 
10-Apr-2008  14:14:01 1.46  0.14  71.65  0.80  5.16 -2.28  0  0  0  0 
10-Apr-2008  14:14:05 0.79  0.11  67.79  1.94  3.88 -1.24  0  0  0  0 
10-Apr-2008  14:14:08 0.59  0.09  71.51  2.57  4.80 -2.01  0  0  0  0 
10-Apr-2008  14:14:20 0.82  0.12  73.31  0.86  7.35 -4.78  0  0  0  0 
10-Apr-2008  14:14:21 1.83  0.18  69.13  2.12  4.18 -1.27  0  0  0  0 
10-Apr-2008  14:14:28 0.58  0.16  67.90  1.54  4.07 -1.14  0  0  0  0 
10-Apr-2008  14:14:31 1.14  0.11  72.46  2.77  4.72 -1.94  0  0  1  0 
10-Apr-2008  14:14:31 0.61  0.11  73.10  2.69  4.63 -2.00  0  0  1  0 
10-Apr-2008  14:14:43 0.71  0.16  73.10  0.98  4.29 -2.01  0  0  0  0 
10-Apr-2008  14:14:45 0.78  0.09  71.27  3.01  4.05 -1.40  0  0  0  0 
10-Apr-2008  14:14:51 0.54  0.07  70.80  1.86  6.05 -2.79  0  0  0  0 
10-Apr-2008  14:14:55 0.52  0.10  71.90  2.57  4.57 -1.99  0  0  0  0 
10-Apr-2008  14:15:02 2.37  0.17  71.82  0.95  4.14 -1.39  0  0  0  0 
10-Apr-2008  14:15:03 1.09  0.11  72.66  1.46  4.19 -1.97  0  0  0  0 
10-Apr-2008  14:15:07 1.40  0.14  71.93  1.07  11.08 -7.25  0  0  0  1 
10-Apr-2008  14:15:09 1.43  0.17  67.87  1.62  4.95 -1.80  0  1  0  1 
10-Apr-2008  14:15:14 1.42  0.16  69.33  0.48  8.77 -4.77  0  0  0  1 
10-Apr-2008  14:15:15 1.94  1.28  30.02  0.57  5.34 -1.09  0  0  0  0 
10-Apr-2008  14:15:16 1.02  0.13  70.80  2.25  3.51 -1.17  0  1  0  0 
10-Apr-2008  14:15:20 0.70  0.12  72.63  1.19  4.72 -2.23  0  0  1  1 
10-Apr-2008  14:15:28 0.61  0.11  71.69  1.35  4.95 -2.27  0  0  0  0 
10-Apr-2008  14:15:29 0.76  0.06  70.41  1.45  5.05 -2.34  0  0  0  0 
10-Apr-2008  14:15:34 0.44  0.08  69.76  2.05  4.51 -1.73  0  0  0  0 
10-Apr-2008  14:15:35 0.59  0.11  71.58  0.35  6.40 -3.56  0  0  0  0 
10-Apr-2008  14:15:39 0.36  0.06  73.78  1.50  10.63 -7.47  0  0  0  0 
10-Apr-2008  14:15:41 0.82  0.08  69.16  0.03  4.99 -1.91  0  0  0  0 
10-Apr-2008  14:15:54 0.38  0.20  66.30  1.91  4.34 -1.38  0  0  0  0 
10-Apr-2008  14:15:56 3.13  0.10  70.83  0.53  5.52 -2.60  0  0  0  1 
10-Apr-2008  14:16:04 0.73  0.10  73.69  1.27  4.99 -2.70  0  0  0  0 
10-Apr-2008  14:16:07 0.64  0.10  68.36  0.68  5.46 -2.25  0  0  0  0 
10-Apr-2008  14:16:14 0.57  0.09  67.57  1.25  4.85 -1.77  0  0  0  0 
10-Apr-2008  14:16:20 1.24  0.18  67.69  2.57  5.31 -2.10  0  0  0  0 
10-Apr-2008  14:16:30 0.74  0.15  64.82  0.82  5.88 -2.15  0  0  0  0 
10-Apr-2008  14:16:52 0.79  0.14  69.04  0.40  5.53 -2.53  0  0  0  0 
10-Apr-2008  14:16:54 3.11  0.38  65.33  0.70  4.58 -1.30  0  1  0  1 
10-Apr-2008  14:17:00 1.15  0.17  65.78  2.42  4.72 -1.49  0  0  0  0 
10-Apr-2008  14:17:32 0.91  0.08  69.13  0.96  4.81 -1.93  0  0  0  0 
10-Apr-2008  14:17:36 0.73  0.12  70.64  1.28  5.41 -2.21  0  0  0  0 
10-Apr-2008  14:17:39 2.54  0.22  64.71  1.26  5.40 -1.89  0  0  0  0 
10-Apr-2008  14:17:40 1.69  0.06  72.86  0.97  4.96 -2.13  0  0  0  0 
10-Apr-2008  14:17:41 0.43  0.10  73.76  1.45  4.54 -2.15  0  0  0  0 
10-Apr-2008  14:17:43 0.52  0.12  72.03  1.89  4.66 -1.88  0  0  0  0 
10-Apr-2008  14:17:44 1.45  0.13  72.11  0.96  5.02 -2.18  0  1  0  1 
10-Apr-2008  14:17:47 0.79  0.18  67.94  2.67  5.40 -2.18  0  0  1  1 
10-Apr-2008  14:17:59 0.93  0.08  70.41  1.00  5.91 -2.68  0  0  0  0 
10-Apr-2008  14:18:04 0.59  0.17  69.15  2.65  6.88 -3.25  0  0  0  0 
10-Apr-2008  14:18:13 2.83  0.16  70.14  1.81  5.44 -2.27  0  0  0  1 
10-Apr-2008  14:18:18 0.49  0.12  72.55  1.48  6.09 -3.32  0  0  0  0 
10-Apr-2008  14:18:30 0.86  0.10  77.53  1.50  5.60 -4.44  0  0  1  0 
10-Apr-2008  14:18:30 1.61  0.20  66.64  1.11  5.07 -1.98  0  0  0  0 
10-Apr-2008  14:18:38 1.38  0.09  66.76  3.01  5.83 -2.25  0  0  0  0 
10-Apr-2008  14:18:40 0.94  0.11  72.56  1.17  5.08 -2.65  0  0  0  1 
10-Apr-2008  14:18:48 0.73  0.08  72.60  3.12  4.17 -1.67  0  0  0  0 
10-Apr-2008  14:18:52 1.27  0.16  72.09  2.05  4.96 -2.26  0  0  0  0 
10-Apr-2008  14:19:00 2.38  0.25  71.38  0.95  3.94 -1.33  0  1  0  1 
10-Apr-2008  14:19:03 0.80  0.12  71.25  1.14  4.68 -1.95  0  0  0  0 
10-Apr-2008  14:19:23 0.41  0.16  67.89  1.19  5.61 -2.19  0  0  0  0 
10-Apr-2008  14:19:31 1.74  0.19  68.86  2.15  7.11 -3.35  0  0  0  0 
10-Apr-2008  14:19:44 0.90  0.07  74.03  1.77  7.05 -4.50  0  0  0  0 
10-Apr-2008  14:19:45 1.24  0.09  71.52 -3.09  4.68  2.03  0  0  0  0 
10-Apr-2008  14:19:52 1.14  0.18  68.75  1.08  6.28 -3.32  0  0  0  1 
10-Apr-2008  14:19:53 0.88  0.12  70.48  0.50  5.12 -2.78  0  0  0  0 
10-Apr-2008  14:19:53 0.46  0.10  70.09  0.66  4.57 -2.09  0  0  0  0 
10-Apr-2008  14:20:00 1.64  0.19  66.36  0.27  5.38 -1.92  0  0  0  0 
